boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
dirichlet,7.8,4.19,0.3,48,100,injection,0,True,,0.9602102413454581,0.9999948294710604,0.07777914630690166,0.20356470753995423,0.0022738855895277793,1.0,0.3936601434151908,1502,2204,direct_injection,,,,1.0000000000000004,0.9608412361629415,,,3,1000,pde,0.2732843443137454,0.9602102413454581,0.9799031795771754,1.0,0.9999948294710604,0.9602102413454581,grid
dirichlet,7.8,4.19,0.5,24,100,injection,0,True,,0.8323389797578926,0.9999828518394184,0.04499756534839481,0.44881352445173933,0.004141069263653634,1.0,0.1698544732945837,1502,2204,direct_injection,,,,1.0000000000000009,0.832845861290945,,,3,1000,pde,0.19352836389964143,0.8323389797578926,0.9123261367284687,1.0,0.9999828518394184,0.8323389797578926,grid
dirichlet,7.8,4.19,0.5,48,100,injection,0,True,,0.9929194154274321,0.9999964786504116,0.0816073762393557,0.0844457030564276,0.0018765292399787242,1.0,0.23589394827956656,1502,2204,direct_injection,,,,1.0,0.9930354638287618,,,3,1000,pde,0.2846568957712909,0.9929194154274321,0.9964534185938809,1.0,0.9999964786504116,0.9929194154274321,grid
dirichlet,7.8,4.19,0.6,24,100,injection,0,True,,0.8268147416151922,0.9999828516421552,0.046038498000370326,0.4576688510340866,0.0041410930823362205,1.0,0.5274390349711444,1502,2204,direct_injection,,,,1.0,0.8273972348698463,,,3,1000,pde,0.19510332859417784,0.8268147416151922,0.9092935398512365,1.0,0.9999828516421552,0.8268147416151922,grid
dirichlet,7.8,4.19,0.6,48,100,injection,0,True,,0.9934059257289555,0.9999965938486445,0.08298141063229346,0.08147296921112056,0.0018455793013695246,1.0,0.7353393031386203,1502,2204,direct_injection,,,,1.0,0.9934747979750761,,,3,1000,pde,0.2871136100004109,0.9934059257289555,0.9966975096431994,1.0,0.9999965938486445,0.9934059257289555,grid
dirichlet,7.8,4.19,0.675,24,100,injection,0,True,,0.8267318053865818,0.9999828469632027,0.046057750749135866,0.4578013850008369,0.004141658004863897,1.0,8.260318409755353,1502,2204,direct_injection,,,,1.0,0.8273155057714043,,,3,1000,pde,0.1951343317534828,0.8267318053865818,0.9092479339468316,1.0,0.9999828469632027,0.8267318053865818,grid
dirichlet,7.8,4.19,0.675,48,100,injection,0,True,,0.9933632896854137,0.9999966155205195,0.0830351016931521,0.08173769333317273,0.001839698598875861,1.0,8.600312353481366,1502,2204,direct_injection,,,,0.9999999999999998,0.9934312679501229,,,3,1000,pde,0.28720031646443644,0.9933632896854137,0.9966761207560928,1.0,0.9999966155205195,0.9933632896854137,grid
dirichlet,7.8,4.19,0.725,24,100,injection,0,True,,0.8267318024814689,0.9999828469626969,0.04605775141971939,0.45780138964306594,0.004141658065877628,1.0,1.0968272192777027,1502,2204,direct_injection,,,,1.0,0.8273155028939341,,,3,1000,pde,0.19513433283117568,0.8267318024814689,0.9092479323492955,1.0,0.9999828469626969,0.8267318024814689,grid
dirichlet,7.8,4.19,0.725,48,100,injection,0,True,,0.9933631284084288,0.9999966157629696,0.08303509703638746,0.08173869310576118,0.0018396327033388237,1.0,1.627987606288328,1502,2204,direct_injection,,,,0.9999999999999993,0.9934311141866592,,,3,1000,pde,0.28720028509693946,0.9933631284084288,0.9966760398486706,1.0,0.9999966157629696,0.9933631284084288,grid
dirichlet,7.8,4.19,0.75,24,100,injection,0,True,,0.8267318024814722,0.9999828469626969,0.04605775141971987,0.45780138964306155,0.0041416580658778035,1.0,0.6748392781747409,1502,2204,direct_injection,,,,0.9999999999999998,0.8273155028939341,,,3,1000,pde,0.1951343328311771,0.8267318024814722,0.9092479323492972,1.0,0.9999828469626969,0.8267318024814722,grid
