stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.4833333333333333,0.15333333333333332,0.425,0.0,0.3555471020589831,1,,2.479241901887086e-06,1.2788795752944198,0.24386903189379783,0.2100763651143831,0.97524165153813,0.9763931592361592,0.08048269404023989,0.2098324960824893,1
coarse,0.4833333333333333,0.15333333333333332,0.5,0.0,0.3555471020589831,1,,2.1554290186021063e-06,1.2203749262735157,0.2477458560570335,0.21895505254794145,0.9764502218568556,0.9795680278244873,0.08165106262440289,0.21870730669188443,1
coarse,0.4833333333333333,0.15333333333333332,0.575,0.0,0.3555471020589831,1,,1.8528558016761565e-06,1.1736365073641013,0.2510309522016249,0.22642596568276893,0.9774715212945662,0.9822341073133176,0.08260003741552664,0.2261749347305673,1
coarse,0.4833333333333333,0.15333333333333332,0.6499999999999999,0.0,0.3555471020589831,1,,1.5738848514468273e-06,1.1386491111974744,0.2536334950893963,0.23228812595914192,0.97829787961848,0.9843518676265455,0.08330082290947945,0.23203449246405253,1
coarse,0.4833333333333333,0.15333333333333332,0.725,0.0,0.3555471020589831,1,,1.320224845557938e-06,1.1156978214352806,0.2554522820457558,0.23631707811270827,0.9789184319481552,0.985873251800652,0.08372034983255557,0.2360616258306625,1
coarse,0.4833333333333333,0.15333333333333332,0.7999999999999999,0.0,0.3555471020589831,1,,1.0928812561594725e-06,1.1055080848320127,0.25637187132779243,0.2382532538660647,0.979316517400225,0.9867357977441045,0.08381939355491469,0.2379968819947369,1
coarse,0.4833333333333333,0.15333333333333332,0.875,0.0,0.3555471020589831,1,,8.921308664033845e-07,1.109431093653234,0.25625730707420247,0.2377871258896603,0.9794656098606694,0.9868540622851627,0.08355064716060612,0.2375308685825861,1
coarse,0.4833333333333333,0.15333333333333332,0.95,0.0,0.3555471020589831,1,,7.175350492660826e-07,1.12971553738655,0.25494668204381155,0.234539449048139,0.9793225760112079,0.9861062609336319,0.08285696849272334,0.2342845023660952,1
coarse,0.4833333333333333,0.215,0.35,0.0,0.27016033813405793,1,,5.079867537505223e-06,1.3579177780040064,0.23725588119428595,0.20368948187431649,0.9732519131572697,0.9770092176998619,0.08732896338747409,0.2034522259931222,1
coarse,0.4833333333333333,0.215,0.425,0.0,0.27016033813405793,1,,4.46841884849114e-06,1.2793112452436386,0.24209598267219684,0.21464809846804198,0.9743671233039175,0.9803690385390056,0.08893086068847397,0.21440600248536978,1
coarse,0.4833333333333333,0.215,0.5,0.0,0.27016033813405793,1,,3.887082196118996e-06,1.2147384129575007,0.24634789249275935,0.22423393249654422,0.9753335127444717,0.9832722309261872,0.09028455770125428,0.22398758460405147,1
coarse,0.4833333333333333,0.215,0.575,0.0,0.27016033813405793,1,,3.341872832796078e-06,1.1640201940972998,0.2499032249130031,0.23219932149659364,0.9761466947577729,0.985682107154388,0.09136289952552212,0.23194941827168064,1
coarse,0.4833333333333333,0.215,0.6499999999999999,0.0,0.27016033813405793,1,,2.837670470934306e-06,1.1272011082219549,0.25264246108237703,0.23827773894189333,0.9768011643987559,0.9875571046818702,0.0921341086193908,0.23802509648081097,1
coarse,0.4833333333333333,0.215,0.725,0.0,0.27016033813405793,1,,2.3781036546655088e-06,1.1047421290416768,0.2544305512862875,0.24216951209230486,0.9772880497456766,0.9888449960387022,0.09255930065010963,0.24191508154101857,1
coarse,0.4833333333333333,0.215,0.7999999999999999,0.0,0.27016033813405793,1,,1.9654520831968725e-06,1.097742635929339,0.255110909124802,0.24352440834063765,0.9775915919893876,0.9894745900468789,0.0925896944428806,0.24326929743151285,1
