stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.4833333333333333,0.4,0.6499999999999999,0.0,0.06898020752796297,1,,1.3486405560647619e-05,1.0832502758895874,0.23428576068591392,0.23153927257812412,0.9721468448366097,0.9999999999999998,0.11801092145092007,0.23130498681743822,1
coarse,0.4833333333333333,0.4,0.725,0.0,0.06898020752796297,1,,1.1252144403450792e-05,1.0728441326763534,0.23436509596046168,0.23895313463118426,0.9692033204772597,1.0000000000000004,0.12409004698754184,0.2387187695352238,1
coarse,0.4833333333333333,0.4,0.7999999999999999,0.0,0.06898020752796297,1,,9.223495703647444e-06,1.0946641124346237,0.23122021136398335,0.24437143342253909,0.9648318566115545,1.0000000000000004,0.13260494596440572,0.2441402132111751,1
coarse,0.4833333333333333,0.4,0.875,0.0,0.06898020752796297,1,,7.4117584301092165e-06,1.1577982181533413,0.22408374017137367,0.24798453410087484,0.9586951348043803,0.9999999999999992,0.14370954247303744,0.24776045036070346,1
coarse,0.4833333333333333,0.4,0.95,0.0,0.06898020752796297,1,,5.82072005861356e-06,1.279229075741288,0.2120438517643768,0.2506756048462774,0.9505541380915775,0.9999999999999991,0.15723527261467504,0.250463560994513,1
coarse,0.6666666666666666,0.03,0.35,0.0,0.6781673954685219,1,,1.0541661927820911e-06,1.3745627538144738,0.21766827708256237,0.22275878225937834,0.9653890712359537,1.0000000000000004,0.13155023520322318,0.22254111398229579,1
coarse,0.6666666666666666,0.03,0.425,0.0,0.6781673954685219,1,,9.245907579558121e-07,1.3200054979526288,0.2201438330559517,0.2257614555471329,0.965590609580359,0.9999999999999993,0.13116666958423717,0.22554131171407693,1
coarse,0.6666666666666666,0.03,0.5,0.0,0.6781673954685219,1,,8.030172188311369e-07,1.2736224358576875,0.22238537489307944,0.22855560449512208,0.9657796319114038,0.9999999999999991,0.1308059021768439,0.228333219120229,1
coarse,0.6666666666666666,0.03,0.575,0.0,0.6781673954685219,1,,6.902361430194404e-07,1.235229761806705,0.22436319238327732,0.2310928664708168,0.9659449980830768,1.0,0.1304894668487145,0.23086850327843353,1
coarse,0.6666666666666666,0.03,0.6499999999999999,0.0,0.6781673954685219,1,,5.868531194330728e-07,1.2047429062476862,0.22604571549670263,0.2333290504043352,0.9660734918750146,0.9999999999999993,0.13024305763645422,0.2331030046888385,1
coarse,0.6666666666666666,0.03,0.725,0.0,0.6781673954685219,1,,4.932701053173005e-07,1.1822148028372668,0.22739875670982349,0.23522616295224952,0.9661487405518708,0.9999999999999992,0.13009853851625108,0.2349987641955397,1
coarse,0.6666666666666666,0.03,0.7999999999999999,0.0,0.6781673954685219,1,,4.096695553901242e-07,1.1678786006655082,0.22838454176520429,0.23675527075791233,0.9661497078359896,0.9999999999999996,0.13009667975011968,0.23652688621614712,1
coarse,0.6666666666666666,0.03,0.875,0.0,0.6781673954685219,1,,3.3600608706496615e-07,1.1622009128735018,0.2289604471915913,0.23790080261539756,0.9660485406623933,1.0000000000000016,0.1302909423897298,0.23767184216820597,1
coarse,0.6666666666666666,0.03,0.95,0.0,0.6781673954685219,1,,2.720105758413638e-07,1.1659535056450139,0.2290773175127397,0.23866724368345213,0.9658074144292776,0.9999999999999994,0.13075279264842168,0.2384381663659394,1
coarse,0.6666666666666666,0.09166666666666667,0.35,0.0,0.5688934744958758,1,,2.046112242637399e-06,1.3923005917295392,0.21154271910394007,0.2207386733289881,0.9629589394015909,1.000000000000001,0.13609015504144617,0.22052713060988416,1
coarse,0.6666666666666666,0.09166666666666667,0.425,0.0,0.5688934744958758,1,,1.7955172746386694e-06,1.3317102894432904,0.21431998953765444,0.22392583654902273,0.9631151603726162,1.0000000000000004,0.13580287115408188,0.22371151655948507,1
coarse,0.6666666666666666,0.09166666666666667,0.5,0.0,0.5688934744958758,1,,1.5598683202888708e-06,1.2805430918450809,0.2168393880092358,0.22694854432448586,0.9632560134772675,1.0000000000000009,0.13554332614100403,0.22673170493647662,1
coarse,0.6666666666666666,0.09166666666666667,0.575,0.0,0.5688934744958758,1,,1.3408459473840395e-06,1.2385803378942777,0.21906211904416703,0.22974140082558833,0.9633679769795331,0.9999999999999999,0.13533665989019217,0.22952233870654418,1
coarse,0.6666666666666666,0.09166666666666667,0.6499999999999999,0.0,0.5688934744958758,1,,1.139757908386052e-06,1.2057301553344153,0.22094667189147166,0.232244100602752,0.9634347943295782,1.0000000000000004,0.1352131755237304,0.23202315393086054,1
coarse,0.6666666666666666,0.09166666666666667,0.725,0.0,0.5688934744958758,1,,9.575030803787854e-07,1.182082200555554,0.22244772918656935,0.2344044149799984,0.9634360220519638,0.9999999999999996,0.13521090552917014,0.23418196725081183,1
coarse,0.6666666666666666,0.09166666666666667,0.7999999999999999,0.0,0.5688934744958758,1,,7.94539225412727e-07,1.1679696187271067,0.2235147446852625,0.23618235099305057,0.9633449674859685,0.999999999999998,0.1353791573951299,0.2359588362483653,1
coarse,0.6666666666666666,0.09166666666666667,0.875,0.0,0.5688934744958758,1,,6.50863886009212e-07,1.164048209196817,0.2240900569793556,0.23755642973847677,0.9631256887013893,1.0000000000000004,0.13578348813204652,0.23733233968149742,1
coarse,0.6666666666666666,0.09166666666666667,0.95,0.0,0.5688934744958758,1,,5.260189755995626e-07,1.171406198125311,0.2241063271525024,0.23853359740885297,0.9627285175400956,1.0000000000000004,0.13651278778910209,0.23830949108170046,1
coarse,0.6666666666666666,0.15333333333333332,0.35,0.0,0.4722987205325149,1,,3.848379505178023e-06,1.4098591217781533,0.20488433815278997,0.21799278705641048,0.9609163878286507,0.9999999999999991,0.13979201009240308,0.21778790271825768,1
coarse,0.6666666666666666,0.15333333333333332,0.425,0.0,0.4722987205325149,1,,3.379013430504507e-06,1.3426374093479092,0.20797592531056516,0.22122555063701538,0.9610302611053252,0.9999999999999991,0.13958821385538706,0.2210175747117048,1
coarse,0.6666666666666666,0.15333333333333332,0.5,0.0,0.4722987205325149,1,,2.936511172446643e-06,1.2862963278565518,0.2107799484807653,0.22436293095773516,0.9611240627355787,0.9999999999999996,0.13942011559387926,0.2241521510092544,1
coarse,0.6666666666666666,0.15333333333333332,0.575,0.0,0.4722987205325149,1,,2.5243410224362606e-06,1.2405785406448848,0.21324550933693037,0.22731679663139875,0.961181356554168,1.0,0.1393173417881497,0.22710355112206182,1
coarse,0.6666666666666666,0.15333333333333332,0.6499999999999999,0.0,0.4722987205325149,1,,2.1452416156808596e-06,1.2053887950239244,0.2153176277633341,0.23000497315418406,0.9611820951295875,0.9999999999999998,0.13931601643460212,0.22978965552642072,1
coarse,0.6666666666666666,0.15333333333333332,0.725,0.0,0.4722987205325149,1,,1.8011541305096301e-06,1.1808726539737004,0.21693564204050225,0.23235581319347393,0.9611006792831371,1.0000000000000009,0.1394620391304808,0.23213887755143342,1
coarse,0.6666666666666666,0.15333333333333332,0.7999999999999999,0.0,0.4722987205325149,1,,1.4931587517530431e-06,1.167506889544822,0.2180310894981545,0.2343144345522746,0.9609031642977542,1.0,0.13981565667378976,0.23409640346277644,1
coarse,0.6666666666666666,0.15333333333333332,0.875,0.0,0.4722987205325149,1,,1.2214325274539917e-06,1.1662179820847767,0.21852485197611737,0.2358521341011399,0.9605431438780325,0.9999999999999993,0.1404579227419504,0.23563360924916377,1
coarse,0.6666666666666666,0.15333333333333332,0.95,0.0,0.4722987205325149,1,,9.852505781227094e-07,1.1785515570215435,0.21832321599128018,0.23698140912709798,0.9599555367434549,0.9999999999999993,0.14149993508222022,0.2367630859111067,1
coarse,0.6666666666666666,0.215,0.35,0.0,0.38691195660758976,1,,7.01621934440233e-06,1.426848165026574,0.19791402496585625,0.2150806846426578,0.9592613938623459,1.0,0.14272106736157467,0.21488277061769195,1
coarse,0.6666666666666666,0.215,0.425,0.0,0.38691195660758976,1,,6.164621913606894e-06,1.3523476759927968,0.20133180237907383,0.21819298955824704,0.9593350261742886,0.9999999999999993,0.14259202962597756,0.21799165775586796,1
coarse,0.6666666666666666,0.215,0.5,0.0,0.38691195660758976,1,,5.359407744598421e-06,1.2904342316396453,0.20442426022482263,0.22131018551443643,0.9593818121550128,1.0,0.14250997832605897,0.2211057612542116,1
coarse,0.6666666666666666,0.215,0.575,0.0,0.38691195660758976,1,,4.607531555178568e-06,1.2408095399295023,0.20712425761399672,0.22431473042007632,0.9593816437590997,1.0,0.1425102737364934,0.22410760616246234,1
coarse,0.6666666666666666,0.215,0.6499999999999999,0.0,0.38691195660758976,1,,3.9145602900303444e-06,1.2033825991634206,0.20935841154556328,0.22709559918989167,0.9593096450309906,1.0000000000000007,0.14263652226728263,0.2268862407783461,1
coarse,0.6666666666666666,0.215,0.725,0.0,0.38691195660758976,1,,3.2845488519006594e-06,1.178383782480804,0.2110447193750383,0.22955557572631657,0.9591335993502206,1.0000000000000002,0.14294474570577922,0.22934453100694155,1
coarse,0.6666666666666666,0.215,0.7999999999999999,0.0,0.38691195660758976,1,,2.7199184181592173e-06,1.1664977045081752,0.21208936752680652,0.2316209979153826,0.9588102209630477,1.0000000000000004,0.14350919663379216,0.23140890854785579,1
coarse,0.6666666666666666,0.215,0.875,0.0,0.38691195660758976,1,,2.2213669530479763e-06,1.1690421289409088,0.2123823827634185,0.23325641069806066,0.9582796443024019,1.0000000000000004,0.14443052949013002,0.23304402831529725,1
coarse,0.6666666666666666,0.215,0.95,0.0,0.38691195660758976,1,,1.7878553628669636e-06,1.188232058645014,0.2117915614260752,0.23448810033061457,0.957457118286301,0.9999999999999994,0.1458473203622525,0.23427630876918848,1
coarse,0.6666666666666666,0.27666666666666667,0.35,0.0,0.31143270794843,1,,1.2404024217538279e-05,1.4427780947462796,0.1908792754551289,0.21251254574025102,0.9579812917399686,1.0000000000000002,0.14494603868342126,0.2123216664647959,1
coarse,0.6666666666666666,0.27666666666666667,0.425,0.0,0.31143270794843,1,,1.0907035565832501e-05,1.3602989604682314,0.19463564005426823,0.21532194557676804,0.9580157794701432,0.9999999999999992,0.1448865427323337,0.21512730993671378,1
coarse,0.6666666666666666,0.27666666666666667,0.5,0.0,0.31143270794843,1,,9.486759490084928e-06,1.2924126464626533,0.19801777411146188,0.21827447464204391,0.9580138937842438,0.9999999999999996,0.14488979642431044,0.21807645686793245,1
coarse,0.6666666666666666,0.27666666666666667,0.575,0.0,0.31143270794843,1,,8.156762060007594e-06,1.2387812004131853,0.20093652070892548,0.22121596545383482,0.9579506779599747,1.0000000000000013,0.1449988310987819,0.22101502893312588,1
coarse,0.6666666666666666,0.27666666666666667,0.6499999999999999,0.0,0.31143270794843,1,,6.928041755283054e-06,1.1993317771189784,0.20329311335799458,0.22399874562358357,0.9577948652579782,0.9999999999999982,0.14526722745000195,0.2237954525102256,1
coarse,0.6666666666666666,0.27666666666666667,0.725,0.0,0.31143270794843,1,,5.808806435525504e-06,1.1744236279069191,0.20497561966878539,0.22649377907441512,0.9575054996074669,0.9999999999999994,0.14576436531699558,0.22628880345474633,1
coarse,0.6666666666666666,0.27666666666666667,0.7999999999999999,0.0,0.31143270794843,1,,4.804246651834987e-06,1.1650453393077727,0.2058541286270555,0.22860666442762587,0.957027066997774,1.0,0.14658262687342302,0.2284008102989988,1
coarse,0.6666666666666666,0.27666666666666667,0.875,0.0,0.31143270794843,1,,3.916352194877071e-06,1.17308791030581,0.2057741559639376,0.23030161023642368,0.9562824064091179,1.0,0.14784720760109474,0.23009583608045975,1
coarse,0.6666666666666666,0.27666666666666667,0.95,0.0,0.31143270794843,1,,3.1438537263506205e-06,1.2017613155871019,0.20454740407723215,0.2316400457648567,0.9551623358600383,0.9999999999999992,0.14972919578352376,0.23143549836077945,1
coarse,0.6666666666666666,0.3383333333333334,0.35,0.0,0.24471139522646773,1,,2.1271169342584884e-05,1.4570535983407005,0.18405706624146403,0.21069535905217074,0.9570423601842847,0.9999999999999993,0.14655654167541482,0.21051130198592927,1
coarse,0.6666666666666666,0.3383333333333334,0.425,0.0,0.24471139522646773,1,,1.87215228417692e-05,1.365836999909362,0.18816668557096153,0.21302056455919346,0.9570392790426251,1.0000000000000004,0.1465617974735834,0.21283239787362251,1
coarse,0.6666666666666666,0.3383333333333334,0.5,0.0,0.24471139522646773,1,,1.629280249726417e-05,1.2915832705461106,0.1918373878910165,0.21567213286412076,0.956985893164089,1.0000000000000009,0.14665283296941728,0.21548029547622974,1
coarse,0.6666666666666666,0.3383333333333334,0.575,0.0,0.24471139522646773,1,,1.4010791205665285e-05,1.233923612793058,0.19494973421480952,0.21845212625855864,0.956850420788925,0.9999999999999998,0.1468835920228585,0.21825717652434384,1
coarse,0.6666666666666666,0.3383333333333334,0.6499999999999999,0.0,0.24471139522646773,1,,1.1896644571240955e-05,1.1928279853105235,0.1973694940995336,0.2211684349301787,0.9565926633940052,0.9999999999999999,0.14732164913208598,0.22097106543607917,1
coarse,0.6666666666666666,0.3383333333333334,0.725,0.0,0.24471139522646773,1,,9.966496261393232e-06,1.1688529128083842,0.19894234201726804,0.2236557765323561,0.9561596276803567,1.0000000000000009,0.1480546728739826,0.22345683419033885,1
coarse,0.6666666666666666,0.3383333333333334,0.7999999999999999,0.0,0.24471139522646773,1,,8.2310460717272e-06,1.1634381574183796,0.19948668085907525,0.22580335343717128,0.955479409051589,0.9999999999999991,0.14919884541847278,0.22560386675631222,1
coarse,0.6666666666666666,0.3383333333333334,0.875,0.0,0.24471139522646773,1,,6.695195795769493e-06,1.17932941415315,0.1987838623237345,0.22759631613293713,0.9544527753053311,1.0000000000000007,0.15090928515944513,0.22739753227061338,1
coarse,0.6666666666666666,0.3383333333333334,0.95,0.0,0.24471139522646773,1,,5.357878344103284e-06,1.2212451360669665,0.1965646351359404,0.22918245434101397,0.9529421010279779,0.9999999999999991,0.15339149091788287,0.22898588970587802,1
coarse,0.6666666666666666,0.4,0.35,0.0,0.1857318260014948,1,,3.538793448409905e-05,1.4689993263515038,0.17777052258688986,0.20981322208916925,0.9564069139617903,1.0,0.14763652332368488,0.20963545156658236,1
coarse,0.6666666666666666,0.4,0.425,0.0,0.1857318260014948,1,,3.1181712445094156e-05,1.3682112605845533,0.1822525325596006,0.21150492578067728,0.9563699080992287,0.9999999999999989,0.14769917383108636,0.21132267324811768,1
coarse,0.6666666666666666,0.4,0.5,0.0,0.1857318260014948,1,,2.7155478244389464e-05,1.2872074974851013,0.18620766460637198,0.21375972319254838,0.9562603477628573,1.0000000000000004,0.14788450263151853,0.21357351552794201,1
coarse,0.6666666666666666,0.4,0.575,0.0,0.1857318260014948,1,,2.335708316092422e-05,1.2256124898096425,0.18947389995528938,0.21632922982337682,0.9560360553076226,1.0000000000000002,0.14826318607863812,0.21613975592342152,1
coarse,0.6666666666666666,0.4,0.6499999999999999,0.0,0.1857318260014948,1,,1.982623930740779e-05,1.183482425754826,0.1918665279973261,0.21897034252817732,0.9556434759301204,1.0000000000000004,0.1489236785569707,0.21877847600018,1
coarse,0.6666666666666666,0.4,0.725,0.0,0.1857318260014948,1,,1.6593823660038254e-05,1.1616799953706543,0.1931703602899587,0.22148266506492995,0.955012189546911,0.9999999999999993,0.14997968271250747,0.22128949470464,1
coarse,0.6666666666666666,0.4,0.7999999999999999,0.0,0.1857318260014948,1,,1.3681144239607868e-05,1.1623286007215445,0.19312935771977138,0.22375841097192442,0.9540479281937938,0.9999999999999979,0.1515784810027554,0.22356528161420464,1
coarse,0.6666666666666666,0.4,0.875,0.0,0.1857318260014948,1,,1.10992366714191e-05,1.1894787313604525,0.19143288869649064,0.22585738682625664,0.9526246726857941,1.0000000000000002,0.15390797138908413,0.22566595393756014,1
coarse,0.6666666666666666,0.4,0.95,0.0,0.1857318260014948,1,,8.848430469998725e-06,1.2501953148364366,0.18769752089773914,0.22812638553476375,0.950578696644734,0.9999999999999996,0.15719622030326627,0.22793868801386602,1
coarse,0.8499999999999999,0.03,0.35,0.0,0.759081009531514,1,,1.28529064247207e-06,1.4080413094392608,0.19263184324409474,0.21144610379686404,0.9589287182785637,0.9999999999999993,0.14330261986690293,0.21125347195361996,1
coarse,0.8499999999999999,0.03,0.425,0.0,0.759081009531514,1,,1.1270699323828737e-06,1.354702736883716,0.19425612721485502,0.2124542544261934,0.9590407093690596,0.9999999999999993,0.14310711133787216,0.21225999829897854,1
coarse,0.8499999999999999,0.03,0.5,0.0,0.759081009531514,1,,9.788008435984707e-07,1.309178360405526,0.19575711539300167,0.21343876672317313,0.9591502932035366,0.9999999999999996,0.14291554638398063,0.21324300960778014,1
coarse,0.8499999999999999,0.03,0.575,0.0,0.759081009531514,1,,8.413806065199481e-07,1.2712791399716121,0.19711696168284967,0.21438833494940132,0.959248553397992,0.9999999999999991,0.14274355782662806,0.21419121798771848,1
coarse,0.8499999999999999,0.03,0.6499999999999999,0.0,0.759081009531514,1,,7.154926645602799e-07,1.2409086997480914,0.198316562906585,0.21529379566693385,0.9593250881264854,1.0000000000000004,0.14260945248039328,0.21509547910402727,1
coarse,0.8499999999999999,0.03,0.725,0.0,0.759081009531514,1,,6.015855499308387e-07,1.2180943940455728,0.1993350488247512,0.21615013305049452,0.9593672013600738,0.9999999999999986,0.1425356072003165,0.21595079800166977,1
coarse,0.8499999999999999,0.03,0.7999999999999999,0.0,0.759081009531514,1,,4.9985364647398e-07,1.2030221100427378,0.20014912096459925,0.21695918842311646,0.9593587687338268,0.9999999999999999,0.1425503968184118,0.21675903930215185,1
coarse,0.8499999999999999,0.03,0.875,0.0,0.759081009531514,1,,4.1022539665203084e-07,1.1960795208962227,0.2007321812315571,0.2177334733348478,0.9592786142090666,0.9999999999999989,0.1426908998341047,0.21753274115361623,1
coarse,0.8499999999999999,0.03,0.95,0.0,0.759081009531514,1,,3.3236516572276997e-07,1.1979138259953088,0.20105316038178292,0.21850172319273478,0.9590981312894424,0.9999999999999993,0.14300676332005674,0.218300670032353,1
coarse,0.8499999999999999,0.09166666666666667,0.35,0.0,0.6498070885588679,1,,2.506050298500817e-06,1.4308943890252248,0.18641165253386346,0.21324787173014037,0.9565169728525806,1.0000000000000009,0.14745003755072444,0.2130614600776065,1
coarse,0.8499999999999999,0.09166666666666667,0.425,0.0,0.6498070885588679,1,,2.1985008954450436e-06,1.371780283349568,0.18821479705215724,0.21415600063740553,0.9565898793980152,0.9999999999999982,0.147326373406095,0.21396778584035336,1
coarse,0.8499999999999999,0.09166666666666667,0.5,0.0,0.6498070885588679,1,,1.909748886363971e-06,1.3216258442058393,0.18989052474837498,0.21509104203211113,0.9566576855835273,0.9999999999999997,0.14721126725980055,0.21490115150736275,1
coarse,0.8499999999999999,0.09166666666666667,0.575,0.0,0.6498070885588679,1,,1.6416918603434638e-06,1.280202893662097,0.19141606908356157,0.21603904293599321,0.9567102876367244,1.0000000000000007,0.14712190925092708,0.21584762686690964,1
coarse,0.8499999999999999,0.09166666666666667,0.6499999999999999,0.0,0.6498070885588679,1,,1.3957971964906335e-06,1.2474011275589085,0.1927670688578381,0.2169881491281695,0.9567356896588739,0.9999999999999999,0.1470787379962284,0.21679538205931165,1
coarse,0.8499999999999999,0.09166666666666667,0.725,0.0,0.6498070885588679,1,,1.1730620921301949e-06,1.2232713601204572,0.19391688998597972,0.21793132687263325,0.9567189742050791,1.0,0.14710714767631308,0.21773740998264726,1
coarse,0.8499999999999999,0.09166666666666667,0.7999999999999999,0.0,0.6498070885588679,1,,9.739749633475014e-07,1.208074710340786,0.19483572806240115,0.21887003442016606,0.9566408299581863,1.0000000000000004,0.1472398893673419,0.21867519869210367,1
coarse,0.8499999999999999,0.09166666666666667,0.875,0.0,0.6498070885588679,1,,7.984889088819003e-07,1.2023452118348799,0.19548940211218255,0.21981940375381742,0.9564754020964831,1.0000000000000004,0.1475205034961537,0.21962391435170525,1
coarse,0.8499999999999999,0.09166666666666667,0.95,0.0,0.6498070885588679,1,,6.460205451697121e-07,1.206975738020701,0.1958376986974221,0.2208158459216954,0.9561870768114573,1.0000000000000004,0.14800831596323077,0.220620008222998,1
coarse,0.8499999999999999,0.15333333333333332,0.35,0.0,0.553212334595507,1,,4.738014989125183e-06,1.4544550028068393,0.17941165558915226,0.21480325725464747,0.9545486202695919,1.0000000000000007,0.150750422437897,0.2146238455990583,1
coarse,0.8499999999999999,0.15333333333333332,0.425,0.0,0.553212334595507,1,,4.158556223599064e-06,1.3890180461332085,0.18139406537104008,0.2154515340024567,0.9545891276662866,1.000000000000001,0.1506832312065847,0.21527013993708566,1
coarse,0.8499999999999999,0.15333333333333332,0.5,0.0,0.553212334595507,1,,3.6133712398855877e-06,1.3338632746752852,0.18324184900493057,0.21618925109641016,0.9546212603192525,0.9999999999999998,0.15062991017846952,0.21600600924740523,1
coarse,0.8499999999999999,0.15333333333333332,0.575,0.0,0.553212334595507,1,,3.1063529682962e-06,1.2887164425983606,0.18492576417378337,0.2170002361453892,0.9546337293666254,0.9999999999999998,0.1506092139169692,0.21681531038121543,1
coarse,0.8499999999999999,0.15333333333333332,0.6499999999999999,0.0,0.553212334595507,1,,2.6405539174101378e-06,1.2534533714305047,0.18641441606040496,0.21786991474903045,0.954612895603359,0.9999999999999991,0.15064379243208256,0.21768350033297004,1
coarse,0.8499999999999999,0.15333333333333332,0.725,0.0,0.553212334595507,1,,2.218113173135805e-06,1.2281601988649729,0.18767333369729608,0.21878902081558568,0.9545414911769259,1.0,0.15076224464877516,0.2186013474818884,1
coarse,0.8499999999999999,0.15333333333333332,0.7999999999999999,0.0,0.553212334595507,1,,1.8401815380375552e-06,1.213202987678512,0.1886637260984052,0.21975859518865226,0.9543967628775767,0.9999999999999989,0.1510020482020411,0.21956993146255385,1
coarse,0.8499999999999999,0.15333333333333332,0.875,0.0,0.553212334595507,1,,1.5068640752957663e-06,1.2093185619046591,0.18934078274380425,0.220797042898931,0.9541477205489707,0.9999999999999998,0.15141380295572368,0.22060770211618722,1
coarse,0.8499999999999999,0.15333333333333332,0.95,0.0,0.553212334595507,1,,1.217207324266667e-06,1.2177427627145765,0.18965129993126453,0.22195052505026439,0.9537509602667607,1.0,0.15206748458043162,0.22176087375033313,1
coarse,0.8499999999999999,0.215,0.35,0.0,0.46782557067058184,1,,8.690341138484214e-06,1.4785035655269336,0.1718371291500547,0.21691076117964522,0.9529815954190246,0.9999999999999999,0.1533271087919152,0.21673892405049516,1
coarse,0.8499999999999999,0.215,0.425,0.0,0.46782557067058184,1,,7.63162958472563e-06,1.4061580221791252,0.17399696293001443,0.21712579058779397,0.9529953914619966,0.9999999999999997,0.15330461268012038,0.21695179362486394,1
coarse,0.8499999999999999,0.215,0.5,0.0,0.46782557067058184,1,,6.633216244500417e-06,1.34562368315835,0.17601048191391272,0.21750546561260917,0.9529972417848482,0.9999999999999994,0.15330159525450426,0.21732945513069526,1
coarse,0.8499999999999999,0.215,0.575,0.0,0.46782557067058184,1,,5.702852452271756e-06,1.2965725777727737,0.17783990579297143,0.21803306575104567,0.9529746741632678,0.9999999999999994,0.15333839349088718,0.2178552258452527,1
coarse,0.8499999999999999,0.215,0.6499999999999999,0.0,0.46782557067058184,1,,4.846694687032915e-06,1.258867985998301,0.1794443806908608,0.21869232332959318,0.9529123751034421,1.0,0.15343993107492973,0.2185128789489023,1
coarse,0.8499999999999999,0.215,0.725,0.0,0.46782557067058184,1,,4.0691759912725445e-06,1.2326485163501402,0.18077868586034213,0.2194725077334495,0.9527906467763299,1.0000000000000004,0.15363813527843703,0.21929172904758917,1
coarse,0.8499999999999999,0.215,0.7999999999999999,0.0,0.46782557067058184,1,,3.3728657287124264e-06,1.2184268214586746,0.18179146687378786,0.2203752955819646,0.9525831453806402,0.9999999999999999,0.1539754113801294,0.2201935041150908,1
coarse,0.8499999999999999,0.215,0.875,0.0,0.46782557067058184,1,,2.758349798570592e-06,1.2172217724437446,0.18242279039863982,0.22142446747974423,0.9522535060943332,1.0000000000000004,0.15450969857207567,0.22124204468934558,1
coarse,0.8499999999999999,0.215,0.95,0.0,0.46782557067058184,1,,2.2241845791803883e-06,1.2307505779174777,0.1826006835329022,0.22268016790075343,0.9517501977221577,0.9999999999999987,0.15532192742469086,0.22249756721722053,1
coarse,0.8499999999999999,0.27666666666666667,0.35,0.0,0.39234632201142206,1,,1.547255653666646e-05,1.5027473961456927,0.16391197755655773,0.2202643301220951,0.9517604318916593,0.9999999999999996,0.15530545403871165,0.22010041814453854,1
coarse,0.8499999999999999,0.27666666666666667,0.425,0.0,0.39234632201142206,1,,1.359583370907913e-05,1.4228695804136822,0.1662455119006366,0.2198738295431701,0.951752155273527,1.0000000000000007,0.155318776595867,0.21970758403126947,1
coarse,0.8499999999999999,0.27666666666666667,0.5,0.0,0.39234632201142206,1,,1.1821400536016213e-05,1.3565735528621974,0.16841508920450146,0.2197369189811901,0.9517282026778247,1.0000000000000007,0.15535732574001135,0.2195685038919856,1
coarse,0.8499999999999999,0.27666666666666667,0.575,0.0,0.39234632201142206,1,,1.0164248167798817e-05,1.3034694785605836,0.1703716839618458,0.21983997543411254,0.9516748777174018,0.9999999999999998,0.1554431122349883,0.2196696037501507,1
coarse,0.8499999999999999,0.27666666666666667,0.6499999999999999,0.0,0.39234632201142206,1,,8.636425337438247e-06,1.2634115606288807,0.1720617190469222,0.22016806572606584,0.9515751313703099,1.0000000000000009,0.15560345213023194,0.2199960040070189,1
coarse,0.8499999999999999,0.27666666666666667,0.725,0.0,0.39234632201142206,1,,7.246819930806225e-06,1.2366156838477675,0.17342521239735373,0.220712004663875,0.9514067546363965,1.0000000000000004,0.15587373955160644,0.22053857945147765,1
coarse,0.8499999999999999,0.27666666666666667,0.7999999999999999,0.0,0.39234632201142206,1,,6.000905445224802e-06,1.2237998210524954,0.17439321787982529,0.22147801260537509,0.951139731685855,0.9999999999999983,0.15630142084150164,0.22130361938749527,1
coarse,0.8499999999999999,0.27666666666666667,0.875,0.0,0.39234632201142206,1,,4.900500406579411e-06,1.2263770672069294,0.17488425159383336,0.2225013889527432,0.9507323159480344,0.9999999999999994,0.1569517187735857,0.22232650470114937,1
coarse,0.8499999999999999,0.27666666666666667,0.95,0.0,0.39234632201142206,1,,3.943639477865801e-06,1.2467445929994456,0.17479919019242318,0.22386654751774668,0.9501251381789686,0.9999999999999998,0.15791589821964028,0.22369174832755426,1
coarse,0.8499999999999999,0.3383333333333334,0.35,0.0,0.3256250092894598,1,,2.6757464568261113e-05,1.5268017733048815,0.15586745651745737,0.22542481946863618,0.9507806901743772,1.0,0.15687464713207014,0.22526895201211872,1
coarse,0.8499999999999999,0.3383333333333334,0.425,0.0,0.3256250092894598,1,,2.352806744976288e-05,1.4387317243650606,0.1583695128002486,0.22426989368018196,0.9507576789370085,0.9999999999999998,0.15691131422397764,0.22411152416738173,1
coarse,0.8499999999999999,0.3383333333333334,0.5,0.0,0.3256250092894598,1,,2.0465797368141025e-05,1.3662977123257691,0.16068238705915835,0.22347278955715769,0.9507150540894272,0.9999999999999997,0.1569792118571321,0.22331210717009853,1
coarse,0.8499999999999999,0.3383333333333334,0.575,0.0,0.3256250092894598,1,,1.7598842641408652e-05,1.3090399685269987,0.16274226575625014,0.22302938035869693,0.9506377439119071,1.0,0.15710228529224685,0.2228666380929407,1
coarse,0.8499999999999999,0.3383333333333334,0.6499999999999999,0.0,0.3256250092894598,1,,1.4950108612743485e-05,1.2668105722554623,0.16447849651217314,0.22293230636274994,0.9505067953730506,1.0000000000000004,0.15731052829825123,0.22276782786623778,1
coarse,0.8499999999999999,0.3383333333333334,0.725,0.0,0.3256250092894598,1,,1.2536859629541652e-05,1.2399387079326645,0.1658109000953847,0.22318102934040485,0.9502973230617666,0.9999999999999999,0.15764307301342745,0.22301521844030947,1
