beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.8899999999999999,1.0419973669772973,0.7449777234097753,0.6180296693194268,0.0,-0.6702088985113164,0.8568488627734021,0.09343244361370445,3.9000000000000004,7.6,ok,0.5850829142841775,0.0,-0.6248973186126225
0.8999999999999999,0.8483157788280307,0.811615970099527,0.5154372277694036,0.0,-0.6654145692427188,0.6989155769945553,0.08708935403318767,3.9000000000000004,7.6,ok,0.48177776161482977,0.0,-0.6297178308806598
0.9099999999999999,0.6696941683033113,0.874492522648948,0.4099313662816038,0.0,-0.654711742099088,0.5400818613887874,0.0807267574079049,3.9000000000000004,7.6,ok,0.37884080438043294,0.0,-0.6293249768649319
0.9199999999999999,0.5155145117367967,0.9263074566241664,0.30860108359031624,0.0,-0.6414496832669541,0.39004042221917834,0.07539878659928584,3.9000000000000004,7.6,ok,0.2820552532552285,0.0,-0.6259619324030058
0.9299999999999999,0.39905841532507125,0.9616312827536451,0.2228267609990562,0.0,-0.6318221304041618,0.2630806943669568,0.07220512200509271,3.9000000000000004,7.6,ok,0.19974887800511096,0.0,-0.6241320125498295
0.94,0.33033129303856157,0.9812951891332854,0.16154063038814145,0.0,-0.6329614735297217,0.16976840305619462,0.07198158125541279,3.9000000000000004,7.6,ok,0.13806284731878815,0.0,-0.6295042846119235
0.95,0.30724014420475676,0.9902332137653229,0.1274671215518625,0.0,-0.6463520636889436,0.11353512776604704,0.0745842183720372,3.9000000000000004,7.6,ok,0.09931322767838194,0.0,-0.6436953622247141
0.96,0.31409853031952895,0.9927811969649354,0.12202304264768597,0.0,-0.6654317496898089,0.09664433882991019,0.07865592296007626,3.9000000000000004,7.6,ok,0.08527187735431396,0.0,-0.6618821233721682
0.97,0.33350459148322353,0.9911968859304746,0.14364243525811046,0.0,-0.6817316058568831,0.1165020075692878,0.08239983538439244,3.9000000000000004,7.6,ok,0.09424063423675631,0.0,-0.676910577774089
0.98,0.3547124933669832,0.9864024163558692,0.18004883361265847,0.0,-0.6903670987876581,0.1581139493296862,0.08448806890852574,3.9000000000000004,7.6,ok,0.11740965334115042,0.0,-0.6837745302145093
0.82,2.458697316920474,0.4275553747345218,1.1213948094322428,0.0,-0.5851082656647911,1.6964187363297478,0.10823189571046327,3.95,7.6,ok,1.1570991003503526,0.0,-0.5095208752928455
0.83,2.043470482721707,0.49311393482611166,1.0032463504213711,0.0,-0.6286090905368998,1.4908357643738346,0.11178112473396472,3.95,7.6,ok,1.0138682859044548,0.0,-0.5560912216199108
