boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
neumann,7.8,4.25,0.675,48,100,injection,0,True,,0.9253657865631366,0.9999926912638677,0.10669315695601304,0.2839960246805144,0.002703477307207408,1.0,10.242494716358436,1802,2504,direct_injection,,,,0.9999999999999998,0.9253763139918327,,,3,1000,pde,0.3142136169988583,0.9253657865631366,0.9619593476665927,1.0,0.9999926912638677,0.9253657865631366,grid
neumann,7.8,4.25,0.725,24,100,injection,0,True,,0.9059562922618467,0.9999884813982349,0.066083674725215,0.3221894004831895,0.0033939261107052026,1.0,0.7734777514462285,1802,2504,direct_injection,,,,1.0,0.9063155338510234,,,3,1000,pde,0.24468126396006232,0.9059562922618467,0.9518173628705492,1.0,0.9999884813982349,0.9059562922618467,grid
neumann,7.8,4.25,0.725,48,100,injection,0,True,,0.9253652168517783,0.9999926912462848,0.10669334395524316,0.28399719602629225,0.0027034805591538633,1.0,1.13067315522677,1802,2504,direct_injection,,,,1.0,0.9253757527239754,,,3,1000,pde,0.31421379563250396,0.9253652168517783,0.961959051546259,1.0,0.9999926912462848,0.9253652168517783,grid
neumann,7.8,4.25,0.75,24,100,injection,0,True,,0.9059562922618474,0.9999884813982349,0.06608367472521505,0.3221894004831886,0.003393926110708895,1.0,0.49837024708760097,1802,2504,direct_injection,,,,0.9999999999999998,0.906315533851023,,,3,1000,pde,0.2446812639600625,0.9059562922618474,0.9518173628705495,1.0,0.9999884813982349,0.9059562922618474,grid
neumann,7.8,4.25,0.75,48,100,injection,0,True,,0.9253652168527888,0.9999926912462848,0.10669334395601578,0.2839971960242156,0.0027034805591069242,1.0,0.7191514620879601,1802,2504,direct_injection,,,,0.9999999999999996,0.9253757527250526,,,3,1000,pde,0.3142137956338132,0.9253652168527888,0.9619590515467843,1.0,0.9999926912462848,0.9253652168527888,grid
neumann,7.8,4.25,0.8,24,100,injection,0,True,,0.9059562922618479,0.9999884813982349,0.06608367472521526,0.3221894004831867,0.0033939261107082544,1.0,0.16888009187462888,1802,2504,direct_injection,,,,1.0,0.9063155338510243,,,3,1000,pde,0.24468126396006296,0.9059562922618479,0.9518173628705499,1.0,0.9999884813982349,0.9059562922618479,grid
neumann,7.8,4.25,0.8,48,100,injection,0,True,,0.9253652168527886,0.999992691246285,0.10669334395601537,0.28399719602421514,0.0027034805591071498,1.0,0.27922029209043514,1802,2504,direct_injection,,,,1.0,0.925375752725053,,,3,1000,pde,0.3142137956338126,0.9253652168527886,0.9619590515467842,1.0,0.999992691246285,0.9253652168527886,grid
neumann,7.8,4.25,0.9,24,100,injection,0,True,,0.9059562922321562,0.99998848139823,0.06608367472663393,0.3221894005393277,0.003393926111467843,1.0,0.6132172943145935,1802,2504,direct_injection,,,,1.0000000000000004,0.9063155338214693,,,3,1000,pde,0.24468126395867976,0.9059562922321562,0.9518173628549524,1.0,0.99998848139823,0.9059562922321562,grid
neumann,7.8,4.25,0.9,48,100,injection,0,True,,0.9253652168657459,0.9999926912462821,0.10669334395325378,0.2839971959975755,0.0027034805596185796,1.0,0.9047053041020984,1802,2504,direct_injection,,,,0.9999999999999996,0.9253757527381041,,,3,1000,pde,0.31421379563194596,0.9253652168657459,0.961959051553519,1.0,0.9999926912462821,0.9253652168657459,grid
neumann,7.8,4.35,0.3,24,100,injection,0,True,,0.9974480642974461,0.9999911067707999,0.06901513073273244,0.0505812686680289,0.0029821650340616113,1.0,0.273535538416517,1802,2504,direct_injection,,,,1.0000000000000004,0.9973817257458832,,,3,1000,pde,0.2623718897988105,0.9974480642974461,0.9987232170613869,1.0,0.9999911067707999,0.9974480642974461,grid
