boundary,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,total_time,evaluation,state_prep_method,oracle_fidelity,oracle_fidelity_basis,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,p_min,p_max,alpha_target_re,alpha_target_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,case,n_trotter_steps,p_succ,raw_artifact,system_label,dv_dim,target_state_prep_method,worst_input_name,p_ref,p_target_model,inv_p_succ,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_prepared_re,alpha_prepared_im,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,candidate_id,wiring_crosscheck_relative_error
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.04998894471571818,0.037802614317380065,0.05967425691260791,0.9978133680891479,0.048897516230604975,0.09757270347699114,1.299164083376694,0.0,1.350594130179966,4.609618622226249e-14,0.03240931737579791,"[{""conditional_fidelity"": 0.9978133680891479, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05967425691260791, ""success_probability"": 0.048897516230604975}, {""conditional_fidelity"": 0.9995190782175172, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.04435445671460669, ""success_probability"": 0.09757270347699114}, {""conditional_fidelity"": 0.9995190782175174, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.04435445671460703, ""success_probability"": 0.09757270347699054}, {""conditional_fidelity"": 0.9978133680891486, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05967425691260004, ""success_probability"": 0.04889751623060611}]",scaling_dense_circuit,71,0.09757270347699114,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt71_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.248767989049442,0.025923366563408323,1.6831924709511488e-16,0.001167064894534431,0.025800974197799274,0.03660231714937491,1.9559657036140187e-16,0.0020519572674403976,0.0365608845496671,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.8732394366197185,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt71,3.1972917883201665e-14
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.05001705783506393,0.03789191649791665,0.05976648905455127,0.9978269322050268,0.04886465434184477,0.09758088466301032,1.299164083376694,0.0,1.3507102967248874,6.689923472727131e-14,0.03235536202935102,"[{""conditional_fidelity"": 0.9978269322050269, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05976648905455127, ""success_probability"": 0.04886465434184477}, {""conditional_fidelity"": 0.999517195045383, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.04433985713400459, ""success_probability"": 0.09758088466301032}, {""conditional_fidelity"": 0.999517195045383, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.0443398571340044, ""success_probability"": 0.09758088466300958}, {""conditional_fidelity"": 0.9978269322050268, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05976648905454522, ""success_probability"": 0.048864654341846045}]",scaling_dense_circuit,100,0.09758088466301032,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt100_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.24790873185296,0.025923366563408323,1.6831924709511488e-16,0.0008178588528792581,0.025861924565847558,0.03660231714937491,1.9559657036140187e-16,0.001453898893956266,0.036581445906114535,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.6200000000000001,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt100,3.462089576644845e-14
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.05003124694976884,0.0379367541268346,0.05982746505397996,0.9978369620550998,0.048841703284204466,0.09759143859567676,1.299164083376694,0.0,1.350768656798497,9.4121623468105e-14,0.032328258830415325,"[{""conditional_fidelity"": 0.9978369620551001, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05982746505397996, ""success_probability"": 0.048841703284204466}, {""conditional_fidelity"": 0.9995146142803255, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.04432271759143308, ""success_probability"": 0.09759143859567676}, {""conditional_fidelity"": 0.999514614280326, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.0443227175914304, ""success_probability"": 0.09759143859567662}, {""conditional_fidelity"": 0.9978369620550998, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05982746505397485, ""success_probability"": 0.048841703284206485}]",scaling_dense_circuit,141,0.09759143859567676,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt141_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.246800481577278,0.025923366563408323,1.6831924709511488e-16,0.0005750789153783242,0.02589252706590456,0.03660231714937491,1.9559657036140187e-16,0.0010300748811797652,0.036591823532358465,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.43971631205673767,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt141,4.512811229710185e-14
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.05003846515098972,0.03795950528534103,0.05986906976228829,0.9978443071217517,0.04882547438832171,0.09760137554895985,1.299164083376694,0.0,1.350798278919452,1.3163540430851093e-13,0.03231450177512538,"[{""conditional_fidelity"": 0.9978443071217523, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05986906976228829, ""success_probability"": 0.04882547438832171}, {""conditional_fidelity"": 0.9995121668501142, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.0443068250178622, ""success_probability"": 0.09760137554895985}, {""conditional_fidelity"": 0.9995121668501148, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.04430682501785958, ""success_probability"": 0.09760137554895905}, {""conditional_fidelity"": 0.9978443071217517, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.059869069762284545, ""success_probability"": 0.0488254743883236}]",scaling_dense_circuit,200,0.09760137554895985,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt200_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.245757238312375,0.025923366563408323,1.6831924709511488e-16,0.0004030794160468551,0.025908055146810983,0.03660231714937491,1.9559657036140187e-16,0.0007258250073595576,0.03659710277605912,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.31000000000000005,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt200,7.318211406585101e-14
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.05004203429062889,0.03797074061587039,0.05989713955504564,0.9978494966738721,0.04881426278901251,0.09760947957349511,1.299164083376694,0.0,1.3508129098357122,1.9064490474866432e-13,0.032307706755195266,"[{""conditional_fidelity"": 0.9978494966738733, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05989713955504564, ""success_probability"": 0.04881426278901251}, {""conditional_fidelity"": 0.9995101726245027, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.044293884230211404, ""success_probability"": 0.09760947957349511}, {""conditional_fidelity"": 0.9995101726245036, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.044293884230209066, ""success_probability"": 0.09760947957349397}, {""conditional_fidelity"": 0.9978494966738721, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05989713955504366, ""success_probability"": 0.04881426278901463}]",scaling_dense_circuit,283,0.09760947957349511,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt283_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.244906584580747,0.025923366563408323,1.6831924709511488e-16,0.0002837547779331504,0.025915723464950517,0.03660231714937491,1.9559657036140187e-16,0.0005128188791104958,0.03659971317127813,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.2190812720848057,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt283,1.1638929891258023e-13
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,0.25,exact_finite_map,ideal_injection,1.0,by_construction,0.014963212081050201,0.017420491765943128,0.017540363333315732,0.9998260882288507,0.23535174416976246,0.2680783977387339,1.3137242998312464,0.0,1.3224276863937627,-6.699962930996713e-17,0.013438418818339735,"[{""conditional_fidelity"": 0.9998260882288507, ""index"": 0, ""scaled_relative_error"": 0.01754036333331546, ""success_probability"": 0.23535174416976257}, {""conditional_fidelity"": 0.9998557308463225, ""index"": 1, ""scaled_relative_error"": 0.012204474296290187, ""success_probability"": 0.2680783977387339}, {""conditional_fidelity"": 0.9998557308463225, ""index"": 2, ""scaled_relative_error"": 0.01220447429629017, ""success_probability"": 0.2680783977387339}, {""conditional_fidelity"": 0.9998260882288508, ""index"": 3, ""scaled_relative_error"": 0.017540363333315732, ""success_probability"": 0.23535174416976246}]",scaling_dense_model,,0.2680783977387339,results_revision/viz_dense/scaling_dense_T0.25_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,0.5,exact_finite_map,ideal_injection,1.0,by_construction,0.025200623825215072,0.024354487263464782,0.025508233328166218,0.9999756974213493,0.11873391799761968,0.1660148701257926,1.3137242998312464,0.0,1.3470380865348892,-5.49454931223501e-17,0.00484319435381524,"[{""conditional_fidelity"": 0.9999780385168865, ""index"": 0, ""scaled_relative_error"": 0.024763472036213315, ""success_probability"": 0.11873391799761972}, {""conditional_fidelity"": 0.9999756974213493, ""index"": 1, ""scaled_relative_error"": 0.025508233328166218, ""success_probability"": 0.16601487012579247}, {""conditional_fidelity"": 0.9999756974213493, ""index"": 2, ""scaled_relative_error"": 0.02550823332816585, ""success_probability"": 0.1660148701257926}, {""conditional_fidelity"": 0.9999780385168866, ""index"": 3, ""scaled_relative_error"": 0.024763472036212934, ""success_probability"": 0.11873391799761968}]",scaling_dense_model,,0.16601487012579247,results_revision/viz_dense/scaling_dense_T0.5_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,0.75,exact_finite_map,ideal_injection,1.0,by_construction,0.027610293245907153,0.02533052630968613,0.02894503209517716,0.9999289075651655,0.07185128586685244,0.12402221515617366,1.3137242998312464,0.0,1.3497906876469836,-2.3759469141357423e-16,0.00695738591833335,"[{""conditional_fidelity"": 0.9999289075651656, ""index"": 0, ""scaled_relative_error"": 0.02894503209517716, ""success_probability"": 0.07185128586685244}, {""conditional_fidelity"": 0.9999656935073449, ""index"": 1, ""scaled_relative_error"": 0.026804029879260394, ""success_probability"": 0.12402221515617358}, {""conditional_fidelity"": 0.9999656935073442, ""index"": 2, ""scaled_relative_error"": 0.026804029879259263, ""success_probability"": 0.12402221515617366}, {""conditional_fidelity"": 0.9999289075651655, ""index"": 3, ""scaled_relative_error"": 0.028945032095176824, ""success_probability"": 0.07185128586685244}]",scaling_dense_model,,0.12402221515617358,results_revision/viz_dense/scaling_dense_T0.75_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.016237496018246245,0.01322636439895998,0.023061228141813456,0.9996814958414297,0.050174916254654346,0.10183071218521725,1.3137242998312464,0.0,1.3263566879310653,-1.0029363040507099e-16,0.013151539524111326,"[{""conditional_fidelity"": 0.9996814958414302, ""index"": 0, ""scaled_relative_error"": 0.023061228141813456, ""success_probability"": 0.050174916254654346}, {""conditional_fidelity"": 0.9999195516467303, ""index"": 1, ""scaled_relative_error"": 0.011377351078967715, ""success_probability"": 0.10183071218521718}, {""conditional_fidelity"": 0.9999195516467296, ""index"": 2, ""scaled_relative_error"": 0.011377351078967158, ""success_probability"": 0.10183071218521725}, {""conditional_fidelity"": 0.9996814958414297, ""index"": 3, ""scaled_relative_error"": 0.023061228141813286, ""success_probability"": 0.05017491625465435}]",scaling_dense_model,,0.10183071218521718,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.25,exact_finite_map,ideal_injection,1.0,by_construction,0.018729963297414148,0.014179227268243257,0.022423691124859115,0.9995359575249804,0.03726288491905594,0.08239834802412,1.3137242998312464,0.0,1.3213633574637975,-2.6486543223124232e-17,0.017815721476382412,"[{""conditional_fidelity"": 0.9995359575249804, ""index"": 0, ""scaled_relative_error"": 0.022423691124859087, ""success_probability"": 0.03726288491905594}, {""conditional_fidelity"": 0.9997491501983845, ""index"": 1, ""scaled_relative_error"": 0.01679176680398323, ""success_probability"": 0.0823983480241199}, {""conditional_fidelity"": 0.9997491501983844, ""index"": 2, ""scaled_relative_error"": 0.01679176680398305, ""success_probability"": 0.08239834802412}, {""conditional_fidelity"": 0.9995359575249806, ""index"": 3, ""scaled_relative_error"": 0.022423691124859115, ""success_probability"": 0.03726288491905596}]",scaling_dense_model,,0.0823983480241199,results_revision/viz_dense/scaling_dense_T1.25_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.5,exact_finite_map,ideal_injection,1.0,by_construction,0.030702922632118722,0.02588393409541155,0.036206925117480235,0.9991496753051222,0.02761022050917653,0.06456500975321201,1.3137242998312464,0.0,1.3461265817111498,1.8692064220518027e-16,0.019065121486583507,"[{""conditional_fidelity"": 0.9991496753051222, ""index"": 0, ""scaled_relative_error"": 0.036206925117480235, ""success_probability"": 0.02761022050917653}, {""conditional_fidelity"": 0.9998475815277967, ""index"": 1, ""scaled_relative_error"": 0.02804042644857974, ""success_probability"": 0.06456500975321193}, {""conditional_fidelity"": 0.9998475815277967, ""index"": 2, ""scaled_relative_error"": 0.028040426448578574, ""success_probability"": 0.06456500975321201}, {""conditional_fidelity"": 0.9991496753051222, ""index"": 3, ""scaled_relative_error"": 0.03620692511747991, ""success_probability"": 0.02761022050917654}]",scaling_dense_model,,0.06456500975321193,results_revision/viz_dense/scaling_dense_T1.5_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.75,exact_finite_map,ideal_injection,1.0,by_construction,0.041474854971796836,0.02908501794111783,0.0491382941271547,0.9980315791085583,0.02172408149716274,0.05264505630695279,1.3137242998312464,0.0,1.3483571037420277,3.73175352398078e-17,0.032575064723840474,"[{""conditional_fidelity"": 0.9980315791085583, ""index"": 0, ""scaled_relative_error"": 0.0491382941271547, ""success_probability"": 0.02172408149716274}, {""conditional_fidelity"": 0.9993213480304927, ""index"": 1, ""scaled_relative_error"": 0.03790760337724722, ""success_probability"": 0.05264505630695273}, {""conditional_fidelity"": 0.9993213480304924, ""index"": 2, ""scaled_relative_error"": 0.037907603377245865, ""success_probability"": 0.05264505630695279}, {""conditional_fidelity"": 0.9980315791085586, ""index"": 3, ""scaled_relative_error"": 0.04913829412715442, ""success_probability"": 0.021724081497162755}]",scaling_dense_model,,0.05264505630695273,results_revision/viz_dense/scaling_dense_T1.75_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,2.0,exact_finite_map,ideal_injection,1.0,by_construction,0.08429105542671071,0.08370294982855414,0.08439046271668174,0.9928968894483491,0.017919093009928628,0.04509247461496411,1.3137242998312464,0.0,1.3195591073282913,-2.417848498192473e-16,0.08417581823284154,"[{""conditional_fidelity"": 0.9929586207908907, ""index"": 0, ""scaled_relative_error"": 0.08404052402513694, ""success_probability"": 0.017919093009928628}, {""conditional_fidelity"": 0.9928968894483491, ""index"": 1, ""scaled_relative_error"": 0.08439046271668174, ""success_probability"": 0.04509247461496407}, {""conditional_fidelity"": 0.9928968894483493, ""index"": 2, ""scaled_relative_error"": 0.08439046271668134, ""success_probability"": 0.04509247461496411}, {""conditional_fidelity"": 0.9929586207908903, ""index"": 3, ""scaled_relative_error"": 0.08404052402513727, ""success_probability"": 0.017919093009928642}]",scaling_dense_model,,0.04509247461496407,results_revision/viz_dense/scaling_dense_T2.0_N48_NF64_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.018741288185233396,0.015460728437164277,0.029562404229907333,0.9991980347627651,0.05077560322836045,0.10148900149045816,1.3137242998312464,0.0,1.32515944144426,1.601849179319588e-14,0.016637079509585376,"[{""conditional_fidelity"": 0.9991980347627651, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.029562404229906154, ""success_probability"": 0.05077560322836045}, {""conditional_fidelity"": 0.9999860643943478, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.009467429197361935, ""success_probability"": 0.10148900149045816}, {""conditional_fidelity"": 0.9999860643943479, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.009467429197362449, ""success_probability"": 0.10148900149045798}, {""conditional_fidelity"": 0.9991980347627658, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.029562404229907333, ""success_probability"": 0.05077560322836049}]",scaling_dense_circuit,25,0.10148900149045816,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt25_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.10327975653713634,0.10183071218521718,9.85328444771445,0.00902723509340367,2.5916885335915525e-16,0.003502005154306812,0.010552229328304909,0.011875770146276258,3.6398715481624727e-16,0.006075194477943237,0.013706992166948252,1.3137242998312466,6.728977592659863e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,5.040000000000001,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N48_nq240.json,fe5a303919e4976cbd52d7db59974c06966e7cd16574d538235a26669a365d50,T1.0_N48_NF64_nt25,6.780724146406719e-15
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.01748813804598453,0.014557575866621347,0.027575169439331967,0.9993509062966073,0.050571940373042745,0.10158757792675172,1.3137242998312464,0.0,1.3256513626870985,2.367714014737385e-14,0.014996824964921376,"[{""conditional_fidelity"": 0.9993509062966073, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.02757516943933143, ""success_probability"": 0.050571940373042745}, {""conditional_fidelity"": 0.9999892424944453, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.008850808823566874, ""success_probability"": 0.10158757792675172}, {""conditional_fidelity"": 0.9999892424944455, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.00885080882356844, ""success_probability"": 0.10158757792675172}, {""conditional_fidelity"": 0.9993509062966076, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.027575169439331967, ""success_probability"": 0.050571940373043044}]",scaling_dense_circuit,35,0.10158757792675172,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt35_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.10327975653713634,0.10183071218521718,9.843723222942039,0.00902723509340367,2.5916885335915525e-16,0.0023680628884302692,0.009935811215694618,0.011875770146276258,3.6398715481624727e-16,0.004223344506377127,0.012790463966062447,1.3137242998312466,6.728977592659863e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,3.600000000000001,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N48_nq240.json,fe5a303919e4976cbd52d7db59974c06966e7cd16574d538235a26669a365d50,T1.0_N48_NF64_nt35,1.6160058888515213e-14
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.016842275712400556,0.01394236832972889,0.026107424449795427,0.999460770059477,0.05043632362957871,0.10165030929500317,1.3137242998312464,0.0,1.3259867110129304,3.34998689749364e-14,0.014076863026535175,"[{""conditional_fidelity"": 0.999460770059477, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.026107424449794477, ""success_probability"": 0.05043632362957871}, {""conditional_fidelity"": 0.9999780492840717, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.009192464270540119, ""success_probability"": 0.10165030929500317}, {""conditional_fidelity"": 0.9999780492840717, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.009192464270543996, ""success_probability"": 0.10165030929500285}, {""conditional_fidelity"": 0.9994607700594776, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.026107424449795427, ""success_probability"": 0.05043632362957915}]",scaling_dense_circuit,50,0.10165030929500317,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt50_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.10327975653713634,0.10183071218521718,9.837648374466452,0.00902723509340367,2.5916885335915525e-16,0.0016096524242050737,0.009515920843764542,0.011875770146276258,3.6398715481624727e-16,0.002911624809313865,0.012318093558016656,1.3137242998312466,6.728977592659863e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,2.5200000000000005,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N48_nq240.json,fe5a303919e4976cbd52d7db59974c06966e7cd16574d538235a26669a365d50,T1.0_N48_NF64_nt50,1.54824600028531e-14
dirichlet,1.6,0.25,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.01653534365250215,0.013599626446847413,0.02513814410167698,0.9995319445264779,0.05035121150851883,0.1016959236842009,1.3137242998312464,0.0,1.3261673901506321,4.546689853762323e-14,0.013616093767588391,"[{""conditional_fidelity"": 0.9995319445264779, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.02513814410167546, ""success_probability"": 0.05035121150851883}, {""conditional_fidelity"": 0.9999649901531741, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.009694803118362022, ""success_probability"": 0.1016959236842009}, {""conditional_fidelity"": 0.9999649901531739, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.009694803118368404, ""success_probability"": 0.10169592368420037}, {""conditional_fidelity"": 0.9995319445264781, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.02513814410167698, ""success_probability"": 0.050351211508520045}]",scaling_dense_circuit,71,0.1016959236842009,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt71_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.10327975653713634,0.10183071218521718,9.833235824725158,0.00902723509340367,2.5916885335915525e-16,0.0011154287864623348,0.00928199325340039,0.011875770146276258,3.6398715481624727e-16,0.0020348953530581098,0.012093609771244327,1.3137242998312466,6.728977592659863e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,1.774647887323944,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N48_nq240.json,fe5a303919e4976cbd52d7db59974c06966e7cd16574d538235a26669a365d50,T1.0_N48_NF64_nt71,3.1122928595532864e-14
