source,valid,error,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,fidelity,post_prob,mo_score,mo_phys_score,pareto_rank,energy_nbar_target,energy_nbar_prime,energy_log_total,energy_penalty,rel_error,eta_real,eta_imag,prep_fidelity,circuit_depth,circuit_size,runtime_sec,optimizer,seed_rank,seed_method,seed_n_coeff,seed_n_trotter,seed_fidelity,seed_post_prob,seed_mo_score,seed_mo_phys_score,opt_success,opt_message,opt_fun,opt_nfev
grid,True,,3.0,2.0,0.3,48,200,injection,0.5120033578040349,0.05732360764387332,0.17131806558300902,0.1308344339948619,29,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,0.9762746494087272,0.40578064313274403,-4.596228551525075e-14,1.0,3002,4604,7.384348874998977,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,24,100,injection,0.4053193827320207,0.18189798461195603,0.2715267552988409,0.23104312371069377,23,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.2112762599536517,0.6431329995348622,-3.922381491994412e-14,1.0,1502,2304,3.7266901250113733,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,24,200,injection,0.4057749508970771,0.18184235683480962,0.27163776139493867,0.23115412980679154,23,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.2101323214332114,0.6433959264183344,-7.842247507918244e-14,1.0,3002,4604,7.173453875002451,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,48,100,injection,0.38265521484471166,0.16373856850797022,0.2503106412256237,0.20982700963747655,24,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.2701648023949013,0.5928809237592555,-3.635013215784728e-14,1.0,1502,2304,3.8767972920031752,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.45,48,200,injection,0.382913347316104,0.1636864394671932,0.2503551925697523,0.20987156098160517,24,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.2694711162227472,0.5929864472077688,-7.198133182795274e-14,1.0,3002,4604,7.184575208026217,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,24,100,injection,0.34759800544618924,0.12348743350296175,0.20718104542476473,0.1666974138366176,25,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.3699950632243691,0.4907250007246941,-3.1420670451941997e-14,1.0,1502,2304,3.8874737080186605,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,24,200,injection,0.3472218324722346,0.12343167026859524,0.20702215035056099,0.16653851876241385,26,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.3711320989408444,0.490348644937687,-6.185588952961245e-14,1.0,3002,4604,7.472452416026499,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,48,100,injection,0.34051305447088454,0.11704261901510885,0.19963601805312273,0.1591523864649756,27,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.3916698495641404,0.47285399541710965,-2.9820307330469466e-14,1.0,1502,2304,4.025391167000635,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.6,48,200,injection,0.3400995735362635,0.11699143210502948,0.19947114118668208,0.15898750959853494,28,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,1.3929520307625507,0.4724634712731769,-5.94497043494149e-14,1.0,3002,4604,7.487567416974343,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,24,100,injection,0.12648016799191047,0.06834657762814778,0.09297573135006941,0.05249209976192228,29,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,2.6279988319007748,0.22022051168146137,-1.607910376994096e-14,1.0,1502,2304,3.904556416993728,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,24,200,injection,0.12575027441952608,0.06834150571741092,0.09270363044783107,0.052219998859683946,30,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,2.6367155569698517,0.21957601876863553,-3.209772987943953e-14,1.0,3002,4604,7.1272331250074785,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,48,100,injection,0.12286165314564318,0.06519758532843292,0.08950018499732501,0.04901655340917788,34,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,2.6719348942161707,0.21198840008567083,-1.626333562862983e-14,1.0,1502,2304,3.953487042017514,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.75,48,200,injection,0.12213861276456571,0.06519296059414519,0.08923327725116842,0.04874964566302129,35,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,2.6809362189299164,0.21135620758148896,-3.1703849005014455e-14,1.0,3002,4604,7.060081457981141,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,24,100,injection,0.024109500596878244,0.04475033675709903,0.03284673911906297,0.0,39,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,6.362187114828707,0.07780014839175688,-8.559796557047042e-15,1.0,1502,2304,3.7824443750141654,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,24,200,injection,0.02397282733322851,0.04472723907731642,0.03274505122140653,0.0,40,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,6.380744071573359,0.07755929241215295,-1.7195411213252792e-14,1.0,3002,4604,7.1621723330172244,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,48,100,injection,0.02227076504137468,0.042965023205657815,0.030933217369203868,0.0,41,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,6.6258520245033,0.07326781793574841,-8.512793193237496e-15,1.0,1502,2304,3.8446575829875655,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.9,48,200,injection,0.022133755250217973,0.042939364713821954,0.030828710468905136,0.0,42,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,6.646793335888259,0.0730202849212312,-1.6514857997096676e-14,1.0,3002,4604,7.043408458004706,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,24,100,injection,0.016429056225600293,0.03169842579978288,0.022820499988555287,0.0,51,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,7.737426513188929,0.05405219309740527,-7.177943162448285e-15,1.0,1502,2304,3.650328499992611,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,24,200,injection,0.016335855161714333,0.03169305104156318,0.02275374895369543,0.0,52,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,7.759834942670384,0.05389408789254535,-1.4247507796215108e-14,1.0,3002,4604,7.088990333024412,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,48,100,injection,0.016504959471850936,0.011443038532158441,0.013742884966705634,0.0,55,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,7.719316645317076,0.03255113044448363,-5.440390568345019e-15,1.0,1502,2304,3.841212583996821,,,,,,,,,,,,,
grid,True,,3.0,2.0,0.99,48,200,injection,0.01555217513822209,0.011481625819794191,0.013362793705695378,0.0,55,100.35781806122796,13.154116418008241,4.740679048822299,0.04048363158814713,7.956110068010106,0.03165085366504998,-1.2199602373601096e-14,1.0,3002,4604,7.159449958009645,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,3.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,3.0,4.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,24,100,injection,0.11102745752336404,0.03289401278522158,0.0604329265159663,0.0,47,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.829625601724883,-0.14314025613463824,1.2623377757516618e-16,1.0,1502,2304,3.8909395840018988,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,24,200,injection,0.11145123648876958,0.033021331889206855,0.06066521465846916,0.0,46,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.823567587574673,-0.14369044931792074,5.55176511480728e-16,1.0,3002,4604,7.4133767079911195,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,48,100,injection,0.0695392578098142,0.029908781621235177,0.04560520229027063,0.0,51,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,3.657918302352184,-0.10801959648895465,-2.507435767019874e-16,1.0,1502,2304,3.8465774159994908,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.3,48,200,injection,0.07017271612936558,0.030057656792710954,0.045926325975727725,0.0,50,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,3.640130883969518,-0.10878020381408697,-2.3759321227742676e-15,1.0,3002,4604,7.239282499998808,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,24,100,injection,0.0014004035540634368,0.026873469283279834,0.006134631357654645,0.0,54,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,26.70355554393635,-0.014530368698829697,-4.911807932458761e-15,1.0,1502,2304,3.7386033340008,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,24,200,injection,0.001517629844156954,0.0269802004006829,0.006398902822313508,0.0,53,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,25.649994207308772,-0.015156316957852864,-9.50976392864837e-15,1.0,3002,4604,7.516799584002001,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,48,100,injection,0.0017037109339475818,0.025494087995986448,0.006590489850518238,0.0,53,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,24.206487370141975,0.01561010627222691,-6.316781257495744e-15,1.0,1502,2304,3.7742363330035005,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.45,48,200,injection,0.001563240686677283,0.025588069204328014,0.00632457989701447,0.0,53,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,25.272450583301808,0.01498027712034525,-1.3274971729734306e-14,1.0,3002,4604,7.1770671250124,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,24,100,injection,0.11138952152009506,0.025741835176687388,0.05354783565542458,0.0,47,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.824447755251565,0.126832363631239,-1.0512623409975752e-14,1.0,1502,2304,3.652564500021981,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,24,200,injection,0.11011806673701069,0.025800252913633068,0.05330172578983912,0.0,48,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.842738463392759,0.12624943258308183,-2.1401348730427197e-14,1.0,3002,4604,7.078942749998532,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,48,100,injection,0.12597287400988066,0.02556932690339322,0.05675422095772795,0.0,46,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.634049528878556,0.1344269455900788,-1.0717759973927636e-14,1.0,1502,2304,3.7299508749856614,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.6,48,200,injection,0.12493019162664365,0.025614697456659237,0.056568976141688654,0.0,46,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,2.6465959707465756,0.13398817831627366,-2.242673183281601e-14,1.0,3002,4604,7.1268583750061225,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,24,100,injection,0.38996096529370644,0.029678004361250534,0.10757910219324238,0.043190027869455694,34,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,1.2507434701924245,0.2548097722622578,-1.6288333858156107e-14,1.0,1502,2304,3.6525438750104513,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,24,200,injection,0.38858229940235434,0.0296897571896368,0.10741002801157185,0.04302095368778516,34,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,1.2543753089417207,0.2544093064389839,-3.2361616281273657e-14,1.0,3002,4604,7.182314334000694,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,48,100,injection,0.34377955912801805,0.028414535846877354,0.09883489569108049,0.03444582136729381,35,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,1.3816080404072815,0.23409841455425512,-1.541144200993426e-14,1.0,1502,2304,3.7288125839841086,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.75,48,200,injection,0.34258161880819477,0.028429474827839352,0.09868847708009294,0.03429940275630626,35,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,1.3852842378078485,0.23375161027572822,-3.1062545373009236e-14,1.0,3002,4604,7.108199333015364,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,24,100,injection,0.5672948949409072,0.03212223138804519,0.13499176967707552,0.07060269535328884,24,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8733565301077676,0.3197388841088084,-1.851718235120948e-14,1.0,1502,2304,3.6089532079931814,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,24,200,injection,0.5666821728408625,0.032118237247195966,0.13491046094005954,0.07052138661627286,25,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8744470221519929,0.3195462978133329,-3.787053852846571e-14,1.0,3002,4604,7.774938832997577,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,48,100,injection,0.5714854362875199,0.03230762220967066,0.13587985713087133,0.07149078280708465,22,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8659248631941958,0.3218423908051572,-1.8400971459127407e-14,1.0,1502,2304,3.8550385830167215,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.9,48,200,injection,0.5703292564711901,0.03229945943957579,0.13572518810668352,0.07133611378289684,23,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8679707030252793,0.3214760447581477,-3.74425670112507e-14,1.0,3002,4604,7.487161291996017,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,24,100,injection,0.6055370083111137,0.03019181680167692,0.13521191671433647,0.07082284239054978,20,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8071101086435665,0.3202603201059959,-1.8606379672238152e-14,1.0,1502,2304,3.770662499999162,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,24,200,injection,0.6048860425206314,0.030186272383013666,0.13512681021992254,0.07073773589613586,21,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.8082103430450311,0.3200587385161004,-3.750851997894149e-14,1.0,3002,4604,7.476694374985527,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,48,100,injection,0.6736280766460006,0.03361948939742122,0.15048930852590647,0.08610023420211979,15,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.6960594040498795,0.35644605366300974,-1.997860616851141e-14,1.0,1502,2304,4.067572290980024,,,,,,,,,,,,,
grid,True,,4.0,0.01,0.99,48,200,injection,0.6733470891543297,0.03361932946842309,0.15045756091630313,0.08606848659251645,16,744.739580626089,0.00010000333337777811,6.61437658572543,0.06438907432378668,0.6965042531981506,0.3563708568914439,-3.9674559231650194e-14,1.0,3002,4604,7.26741316600237,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,24,100,injection,0.21867152045126745,0.0570491831692714,0.1116916810873909,0.04729796369206507,35,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.8902563906625707,0.26455074676440765,-1.8487009145759585e-14,1.0,1502,2304,3.595848999975715,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,24,200,injection,0.21852983293924885,0.05705753111423549,0.11166365900470876,0.04726994160938293,35,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.8910405202403897,0.2644843742035574,-3.696307147604233e-14,1.0,3002,4604,7.105375999992248,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,48,100,injection,0.20178591186962883,0.05561331630808536,0.10593386495035997,0.04154014755503414,36,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.988906071144622,0.2509128952793731,-1.8241349709208297e-14,1.0,1502,2304,3.765352749993326,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.3,48,200,injection,0.20140850421866446,0.05563218566632056,0.10585270568799199,0.04145898829266616,36,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.9912392236545198,0.2507206630266461,-3.64062393999677e-14,1.0,3002,4604,7.14485287500429,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,24,100,injection,0.3485236364084831,0.06721796365474625,0.15305897270309055,0.08866525530776471,33,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.367203663498288,0.3625325103300546,-2.284309459336945e-14,1.0,1502,2304,3.889345042000059,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,24,200,injection,0.3481178263113828,0.0672282806900875,0.15298157712772076,0.08858785973239493,33,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.3684263271254578,0.36234919267326043,-4.6057187498440195e-14,1.0,3002,4604,7.193581708997954,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,48,100,injection,0.35846003710457364,0.06731545641115559,0.15533802175531317,0.09094430435998734,32,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.337800902623558,0.36793062165587903,-2.4135442969931764e-14,1.0,1502,2304,3.726166957989335,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.45,48,200,injection,0.35797726494802845,0.06732704183417479,0.15524674003933026,0.09085302264400442,32,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.3392062914143146,0.3677144135560983,-4.61562022300942e-14,1.0,3002,4604,7.030512708006427,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,24,100,injection,0.48862353516109186,0.0790996889530043,0.19659595531536178,0.13220223792003594,24,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.023017769964913,0.4656533618546509,-2.7736624077789037e-14,1.0,1502,2304,3.621240458014654,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,24,200,injection,0.48825947725810603,0.07910139222864652,0.19652481883962483,0.13213110144429902,24,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.023763315210443,0.4654848693796951,-5.474667944886138e-14,1.0,3002,4604,7.703811500017764,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,48,100,injection,0.4915024301138576,0.07971384732155465,0.19793824711830993,0.13354452972298408,22,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.0171420433778366,0.46883268815172613,-2.722519426901189e-14,1.0,1502,2304,3.923276666988386,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.6,48,200,injection,0.49120065960286435,0.07971532750215263,0.19787931031190634,0.13348559291658052,22,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,1.0177562994656366,0.46869309157663486,-5.542524306270084e-14,1.0,3002,4604,7.236486374982633,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,24,100,injection,0.574240297229176,0.08438330307663622,0.22012790154795742,0.15573418415263157,16,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8610640234214486,0.521390672709361,-3.052325137980191e-14,1.0,1502,2304,3.768155375000788,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,24,200,injection,0.57417680784339,0.08438296341508118,0.2201152892691393,0.15572157187381347,17,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8611758302113326,0.5213607995106837,-5.948599281695808e-14,1.0,3002,4604,7.094319665979128,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,48,100,injection,0.5605548205973028,0.08301438623428871,0.2157176728563446,0.1513239554610188,20,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8854077244305479,0.5109446906773143,-2.949944101471738e-14,1.0,1502,2304,3.7198057910136413,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.75,48,200,injection,0.5604306262085506,0.08301311006787454,0.21569211682131142,0.1512983994259856,21,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8856309448800854,0.5108841591490346,-5.839553874948212e-14,1.0,3002,4604,7.082395457982784,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,24,100,injection,0.5783330317695559,0.07595984046570294,0.20959504962966508,0.14520133223433923,18,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8538779361600007,0.49644276420431366,-2.867023697067945e-14,1.0,1502,2304,3.8394214590080082,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,24,200,injection,0.578272953182016,0.07595928137892695,0.20958339143304222,0.14518967403771638,19,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8539831217626962,0.4964151508261957,-5.6827546232053295e-14,1.0,3002,4604,7.125828416988952,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,48,100,injection,0.5852299412791148,0.07687691121475972,0.21211004275124162,0.14771632535591578,17,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8418610767313828,0.5023997280707617,-3.023513493577756e-14,1.0,1502,2304,3.788470125000458,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.9,48,200,injection,0.5852339841661535,0.07687720562512786,0.21211118155239767,0.14771746415707182,16,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8418540659420922,0.5024024254130642,-5.712211959971491e-14,1.0,3002,4604,7.26626158397994,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,24,100,injection,0.5944251539703916,0.06662798315315813,0.19901092719886684,0.13461720980354103,17,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8260130648715495,0.4713734173590213,-2.6951113753209557e-14,1.0,1502,2304,3.7305578330124263,,,,,,,,,,,,,
grid,True,,4.0,0.5,0.99,24,200,injection,0.5944871586212744,0.0666286731471422,0.19902233689199356,0.1346286194966677,16,744.739580626089,0.2715403174076219,6.6147405075236065,0.06439371739532583,0.8259068474825789,0.4714004421365842,-5.4109184535909454e-14,1.0,3002,4604,7.32628491599462,,,,,,,,,,,,,
