r_target,r_prime,beta,fidelity,map_error,post_prob,eta_error,objective
0.7149285714285715,0.40945454545454546,0.638888888888889,0.6929018049806441,0.7390540238871507,0.6855781873837048,1.2820215117598004,1.2033631252146542
0.5721428571428572,0.1368181818181818,0.2,0.7009073189959172,0.7394570195984218,0.6656600275872998,1.342499094150862,1.2057196868088547
0.8577142857142858,0.1368181818181818,0.5511111111111111,0.6951705910343347,0.738709880600111,0.6748771159601887,1.287701250753584,1.206100731585682
1.0005,0.1368181818181818,0.8144444444444445,0.7014956040890472,0.726351222398762,0.6354727003630962,1.2434572794663892,1.2071192681281668
1.0005,0.5457727272727272,0.99,0.7023144792779251,0.7184474721572026,0.6135481211860032,1.1991635614997715,1.209358932286276
0.5721428571428572,0.2731363636363636,0.3755555555555556,0.6944210387640828,0.744602885184137,0.6805005390286145,1.3362802578593294,1.209931576905747
0.8577142857142858,0.0005,0.3755555555555556,0.7017418249379143,0.7318526923947268,0.6365655472788511,1.2837621827809726,1.211828093817387
0.8577142857142858,0.682090909090909,0.9022222222222223,0.7122501657506185,0.7023407509316644,0.5552669059903997,1.1615965799407904,1.212457132185846
1.0005,0.0005,0.7266666666666668,0.7080985436796269,0.7186598362982154,0.5943151712311155,1.2342305944067624,1.2134037070030308
1.0005,0.40945454545454546,0.9022222222222223,0.6883938901024179,0.7409748822544459,0.6731596157243849,1.2578302273713624,1.2160011842898355
0.8577142857142858,0.2731363636363636,0.638888888888889,0.6832072888759023,0.7532854837347959,0.7036807947342921,1.3088106579036272,1.2182377974917475
0.8577142857142858,0.5457727272727272,0.8144444444444445,0.6895593273400713,0.7385108950707998,0.660385063237334,1.2529386868858625,1.2187590361120613
0.5721428571428572,0.40945454545454546,0.4633333333333334,0.6877563226900316,0.7507032447036202,0.6826626286803316,1.3382122083643004,1.2216156076734228
1.0005,0.2731363636363636,0.8144444444444445,0.6847107911027086,0.7485028211870451,0.6816721551954563,1.2835977948621369,1.2229559524866085
0.8577142857142858,0.40945454545454546,0.7266666666666668,0.6802474429600956,0.75481020075442,0.7028736439925821,1.3005723983881288,1.2231259357980333
1.0005,0.1368181818181818,0.7266666666666668,0.6889271148279414,0.7444745256402538,0.6557219066644804,1.2833536835966322,1.2276864574800723
0.4293571428571429,0.2731363636363636,0.2,0.6965421856767882,0.7482236450965275,0.6462546493636956,1.3966098111461058,1.2285541347378917
0.7149285714285715,0.2731363636363636,0.4633333333333334,0.6789522214758791,0.7628222275826415,0.7084723464994714,1.3504846963556463,1.2296338328570267
0.7149285714285715,0.1368181818181818,0.2877777777777778,0.6837859407225877,0.7593993729175572,0.6903589826961368,1.3585089186528505,1.2304339408469012
1.0005,0.0005,0.638888888888889,0.6981946681966675,0.7329530941306447,0.6080967588103617,1.265690792354986,1.2307100465287961
0.4293571428571429,0.40945454545454546,0.2877777777777778,0.6986098689848743,0.7421609126266955,0.624236459626531,1.3895119332452224,1.2314328138285557
0.8577142857142858,0.1368181818181818,0.4633333333333334,0.6815245291545248,0.7585274931885183,0.6900437472456715,1.3328671303772077,1.2319810904111579
0.8577142857142858,0.0005,0.2877777777777778,0.6909675264204297,0.7475325605249967,0.6453294450662911,1.319737962918224,1.2339003115714215
0.7149285714285715,0.5457727272727272,0.638888888888889,0.6787247890264747,0.7567824435381496,0.6855091908369864,1.3116022278247663,1.2353030590931817
1.0005,0.5457727272727272,0.9022222222222223,0.679637394207584,0.7513775600476899,0.6685538492589207,1.2710811561773039,1.2374632412106454
1.0005,0.682090909090909,0.99,0.7001519145867332,0.7190761290445012,0.5618149877900377,1.189986264058241,1.2380167205627493
0.7149285714285715,0.682090909090909,0.638888888888889,0.6815665032382902,0.7499251178540925,0.6568923740022871,1.2895855061786403,1.239912427614659
0.5721428571428572,0.5457727272727272,0.4633333333333334,0.6798261344567892,0.7597855655571434,0.6744761918320145,1.3598960566991463,1.242721335184347
0.8577142857142858,0.682090909090909,0.8144444444444445,0.6859044420552732,0.7411581928750588,0.6244234887665834,1.2481124460985464,1.2430420064364938
1.0005,0.40945454545454546,0.8144444444444445,0.6695378179202737,0.7682832009805394,0.7106002099244856,1.318302622841793,1.243445278098023
0.7149285714285715,0.40945454545454546,0.5511111111111111,0.6704637310062312,0.7719108680128569,0.7136104436935586,1.3577970105687114,1.2446419151598462
1.1432857142857142,0.2731363636363636,0.99,0.6824029229230718,0.7496925778668319,0.6432291979078382,1.274730837006551,1.245675055989841
1.0005,0.2731363636363636,0.7266666666666668,0.6693600047934567,0.7707096653801688,0.7077160110583179,1.3331917822449502,1.2474916550575532
1.1432857142857142,0.40945454545454546,0.99,0.6754976033447113,0.7579705802095231,0.6684439130247803,1.2857420811061806,1.2482510203524217
1.0005,0.0005,0.5511111111111111,0.6884175976663639,0.7470788235886503,0.620359028603588,1.2972203207310586,1.2484817116204925
0.8577142857142858,0.2731363636363636,0.5511111111111111,0.666427351542889,0.7776980302683151,0.7252803229170108,1.364665810239814,1.2486305172669208
1.1432857142857142,0.1368181818181818,0.99,0.6906461600523128,0.7393190815763471,0.5998281725288271,1.2583051284332463,1.2487588352596206
1.0005,0.1368181818181818,0.638888888888889,0.6765903352981621,0.7623026374278417,0.6738030983985587,1.3232597618941866,1.2488107529304002
0.8577142857142858,0.8184090909090909,0.9022222222222223,0.7149247705514767,0.6949137924986526,0.453920060492266,1.130255204249092,1.2530289917010429
0.5721428571428572,0.2731363636363636,0.2877777777777778,0.6742545264524322,0.7743668452478163,0.6938736215231361,1.4085148003557701,1.253175508033816
0.8577142857142858,0.5457727272727272,0.7266666666666668,0.6655757301361717,0.7735632519990681,0.7052356346148955,1.3319330089372579,1.2553697045554488
1.1432857142857142,0.0005,0.99,0.6991178702383847,0.728390078337926,0.5463463642868829,1.2397575133018481,1.2560990259560998
0.8577142857142858,0.0005,0.2,0.6802967927918075,0.7630918608085089,0.6525157014026023,1.3560449217456454,1.2565372173154001
0.8577142857142858,0.40945454545454546,0.638888888888889,0.659971680660384,0.7843776284593361,0.7335132131367951,1.3679633657525938,1.2576493412305545
1.1432857142857142,0.5457727272727272,0.99,0.6709141442358364,0.762795916197556,0.6671816708177526,1.288487088575568,1.2582909365528434
0.8577142857142858,0.1368181818181818,0.3755555555555556,0.6680645824699258,0.7781388656602767,0.7030364502432853,1.3784481988896269,1.258556058068708
0.8577142857142858,0.8184090909090909,0.99,0.7329922324066983,0.6674920204685312,0.34895314808759337,1.0657212104267642,1.260023214018036
0.7149285714285715,0.1368181818181818,0.2,0.6690522137154356,0.7810248976014109,0.6997373726178502,1.4105002326049574,1.2621039975770503
1.0005,0.682090909090909,0.9022222222222223,0.675293351922066,0.755431106162597,0.6332971543151281,1.270200327393151,1.263489177082967
0.8577142857142858,0.8184090909090909,0.8144444444444445,0.6920262152531315,0.72926860510453,0.5473250798764895,1.2101543441077471,1.2635798499131536
1.1432857142857142,0.2731363636363636,0.9022222222222223,0.6684634303072936,0.769785266397019,0.673326298196322,1.3189476065450942,1.2646586869915644
1.1432857142857142,0.1368181818181818,0.9022222222222223,0.6794284968082862,0.7554438148691214,0.6226023151728926,1.2935733171095658,1.264714160474389
0.7149285714285715,0.2731363636363636,0.3755555555555556,0.6606461390359446,0.7896741114565057,0.7249310705868806,1.4142067531016158,1.266562437127121
1.0005,0.0005,0.4633333333333334,0.6787610054467464,0.7610584747757456,0.6310967216233127,1.3288609414241417,1.266749108517343
1.0005,0.5457727272727272,0.8144444444444445,0.6577587175842762,0.7832515541431636,0.716163347132634,1.3423508766105818,1.2674111629925704
1.1432857142857142,0.0005,0.9022222222222223,0.690264617890984,0.7411023828642898,0.563213757839734,1.2674009852250896,1.2692308860534385
1.1432857142857142,0.40945454545454546,0.9022222222222223,0.6585852054740895,0.7824519125748116,0.7075498922915142,1.3399357870762452,1.270091760954965
1.0005,0.1368181818181818,0.5511111111111111,0.6644692140767909,0.779881754211373,0.6897309254558723,1.3632632530372875,1.2705470774066459
1.0005,0.40945454545454546,0.7266666666666668,0.6512861185344603,0.7948596733588,0.7433061936325648,1.3784492528434584,1.2719204580080574
1.0005,0.2731363636363636,0.638888888888889,0.6543825377743191,0.7924849363742783,0.7306323773974924,1.382763587789685,1.272786209901213
0.5721428571428572,0.40945454545454546,0.3755555555555556,0.663027570674646,0.7873560046986973,0.7016960018428811,1.427515035606246,1.2734804331026106
1.1432857142857142,0.682090909090909,0.99,0.6690352643612453,0.7636551208039474,0.6326004578858246,1.2819484498796132,1.2783196274997897
0.8577142857142858,0.682090909090909,0.7266666666666668,0.6593286250675127,0.7803162912550002,0.682617663011592,1.3374854358925545,1.2796788346816916
0.8577142857142858,0.2731363636363636,0.4633333333333334,0.6499589016610665,0.8017970809841191,0.7437768740154718,1.4210510921967536,1.2799497423153166
1.1432857142857142,0.1368181818181818,0.8144444444444445,0.6684644291411846,0.7712516073336583,0.6431452052252079,1.3286412044959595,1.2812145755798696
1.1432857142857142,0.5457727272727272,0.9022222222222223,0.6509967631866962,0.7917766763422367,0.7175420091363478,1.352994776962133,1.2820089085873665
1.1432857142857142,0.0005,0.8144444444444445,0.6815564433454449,0.7536275640023746,0.5785302832580335,1.2949589541198498,1.2828059790279132
0.7149285714285715,0.5457727272727272,0.5511111111111111,0.6524804993617346,0.7955477898559878,0.7200517292636001,1.4028116816074714,1.2830414258624534
1.0005,0.8184090909090909,0.99,0.6991882899165353,0.7178015850605654,0.47077380182566037,1.175093144902819,1.2832263942311999
1.1432857142857142,0.2731363636363636,0.8144444444444445,0.6549457434782056,0.7893623867534643,0.7001755524279817,1.3627530422798002,1.2843288670612678
1.0005,0.0005,0.3755555555555556,0.6692193068307466,0.7749112166078076,0.6403000495901523,1.3606523283366936,1.2855418849819849
0.8577142857142858,0.1368181818181818,0.2877777777777778,0.654785876277656,0.7975808963718048,0.713848754197105,1.4245338954727447,1.2858706429955964
0.7149285714285715,0.40945454545454546,0.4633333333333334,0.6483566991293995,0.8044760002371145,0.7368562104615086,1.4351384079288114,1.2876911958769608
0.8577142857142858,0.8184090909090909,0.7266666666666668,0.665878536807178,0.7683060256504637,0.6267162266968105,1.3015449340042335,1.2890693754948805
0.7149285714285715,0.682090909090909,0.5511111111111111,0.651750462886377,0.7944632495762918,0.7015012825832599,1.3965526616698798,1.291962145398285
1.1432857142857142,0.40945454545454546,0.8144444444444445,0.6423224144742027,0.8061498021777466,0.7418680884172115,1.3934004295403464,1.2928933434949381
1.0005,0.1368181818181818,0.4633333333333334,0.652549381041771,0.797252712505163,0.7035101956786668,1.403447100901728,1.2929482336240588
1.0005,0.682090909090909,0.8144444444444445,0.6509163380981688,0.7911907953636427,0.6942050782648215,1.3508947991021265,1.293171918133063
0.8577142857142858,0.40945454545454546,0.5511111111111111,0.6401663874965526,0.8134755667352901,0.7595390312669152,1.4359575761230274,1.2935396636052796
0.8577142857142858,0.5457727272727272,0.638888888888889,0.6421313329676273,0.8080522645678034,0.7429245288892726,1.411755036290447,1.2944586671555398
1.0005,0.8184090909090909,0.9022222222222223,0.6753406932270359,0.7530674751087048,0.562697247075651,1.254606554592743,1.2963781583438434
1.1432857142857142,0.0005,0.7266666666666668,0.6729837388477219,0.7659871585595898,0.5923224572224789,1.322469400045636,1.2968421911006285
0.5721428571428572,0.2731363636363636,0.2,0.6542813337508966,0.8040003296241156,0.703956569811732,1.482830966744378,1.297740710967353
1.1432857142857142,0.1368181818181818,0.7266666666666668,0.6577327175255093,0.7867869317734913,0.6615106945369179,1.3635877738793922,1.298298866979523
1.0005,0.2731363636363636,0.5511111111111111,0.6397461143268081,0.8139111333883966,0.7504739746499108,1.4324760335074427,1.2989280317366332
1.0005,0.5457727272727272,0.7266666666666668,0.6366392499812558,0.814257398958947,0.7567462585736746,1.4133214410976815,1.299245019690854
0.4293571428571429,0.40945454545454546,0.2,0.6710907119097896,0.7837923132699411,0.6237292834028827,1.5021190461832037,1.3008369596587102
1.1432857142857142,0.682090909090909,0.9022222222222223,0.6465417258216852,0.796573486577766,0.6973207246977122,1.3556530433562388,1.3013713984072246
1.0005,0.40945454545454546,0.638888888888889,0.6335810498594622,0.8208538279003375,0.7714476977519071,1.438554938258628,1.3015489291649218
1.2860714285714285,0.5457727272727272,0.99,0.6434296957718386,0.801705020075626,0.7076305102587075,1.368283318979191,1.304460069174434
0.7149285714285715,0.2731363636363636,0.2877777777777778,0.6425969438732678,0.816339649598787,0.738256811969535,1.4792077624912514,1.3046142997407517
1.1432857142857142,0.2731363636363636,0.7266666666666668,0.6418068228692965,0.8085094860331957,0.723886522881604,1.4063007670381273,1.3047594017230972
1.0005,0.0005,0.2877777777777778,0.6597877106117592,0.788654057709416,0.6479565201903013,1.3926320625885866,1.3048880870025061
1.2860714285714285,0.40945454545454546,0.99,0.646501088047318,0.7985307481381324,0.6925554543140304,1.3673570412838287,1.3057519329337992
1.1432857142857142,0.5457727272727272,0.8144444444444445,0.6319628994988872,0.819703657322691,0.7608238844765951,1.416461991210039,1.3073288155855063
0.5721428571428572,0.5457727272727272,0.3755555555555556,0.6499697598166593,0.8046223848564928,0.6932695898558549,1.4732964059771274,1.3080178301119063
1.1432857142857142,0.0005,0.638888888888889,0.6645376659167445,0.7782007647665325,0.6046050935237188,1.3499684067595028,1.3113605520879288
0.8577142857142858,0.2731363636363636,0.3755555555555556,0.6337862330439737,0.8256557705472185,0.7592037287900107,1.4781411611460513,1.3122676731082392
1.1432857142857142,0.8184090909090909,0.99,0.6689745291834132,0.7618379534708485,0.5608090520870156,1.2688783565652724,1.3124588982439276
1.2860714285714285,0.682090909090909,0.99,0.6426639080207616,0.8014641733450838,0.6903148811030785,1.3609870858559263,1.3136428247727832
0.8577142857142858,0.1368181818181818,0.2,0.6416855029741472,0.8168843649644456,0.7224739019639886,1.4712076239109813,1.313961911008304
1.2860714285714285,0.2731363636363636,0.99,0.6513998313394331,0.7925925501477628,0.6534326165523905,1.359503527756973,1.3144764105321343
1.1432857142857142,0.1368181818181818,0.638888888888889,0.6472141231801052,0.8020894664193089,0.6777326445605065,1.3984870649729861,1.3160090209589506
1.0005,0.1368181818181818,0.3755555555555556,0.6408182566871576,0.8144514606710116,0.7151394280055576,1.4438897326122229,1.316063489981075
1.1432857142857142,0.40945454545454546,0.7266666666666668,0.6266335425315822,0.8292114774331167,0.7716154766935293,1.446404193592465,1.31677019655477
1.0005,0.8184090909090909,0.8144444444444445,0.650227527819172,0.7902192029045629,0.641571857187981,1.3395759917917793,1.3192057464914004
0.8577142857142858,0.682090909090909,0.638888888888889,0.6328701853884202,0.8195895722628446,0.7301197333464102,1.4295236668820586,1.3216595202012194
1.2860714285714285,0.40945454545454546,0.9022222222222223,0.6322524517576498,0.8193589714639953,0.7280984990682204,1.4143633190619966,1.3230572701722352
1.2860714285714285,0.5457727272727272,0.9022222222222223,0.6264309707109185,0.826673719078831,0.7533184470545504,1.4248152436870591,1.3235835248406373
1.0005,0.0005,0.2,0.6504622716067345,0.8023019212247499,0.6540527381921166,1.4248355536491815,1.324813280521957
1.0005,0.2731363636363636,0.4633333333333334,0.6254219197615571,0.8350605118433945,0.7672795553110032,1.482483101037005,1.3259988144263357
1.1432857142857142,0.2731363636363636,0.638888888888889,0.629008172383342,0.8273015192297566,0.7445363268962599,1.4497331159049238,1.3260251833982848
1.1432857142857142,0.0005,0.5511111111111111,0.6562101354482639,0.7902862274077026,0.6153842585269614,1.3774903290088634,1.326383962695958
1.0005,0.682090909090909,0.7266666666666668,0.6271807391054596,0.8263205146497007,0.7448929534736404,1.4320614485830223,1.3266932988074207
0.8577142857142858,0.8184090909090909,0.638888888888889,0.6377284583035286,0.8104726288181411,0.6907438226229359,1.4020631370855752,1.3273722592031445
1.1432857142857142,0.682090909090909,0.8144444444444445,0.6249817128629022,0.8284168393717785,0.7518231462134131,1.4284858305392891,1.3275235534021697
0.5721428571428572,0.40945454545454546,0.2877777777777778,0.6384690293012217,0.824047399284955,0.7156083765533549,1.5203214358279158,1.3277741817070559
1.2860714285714285,0.1368181818181818,0.99,0.6572686807970475,0.7850996687396085,0.5994806467829524,1.3473466242813792,1.3280906645510848
1.2860714285714285,0.2731363636363636,0.9022222222222223,0.6397632502363831,0.8095238456594452,0.6807209427904028,1.3975765081633533,1.3294001240278606
1.1432857142857142,0.8184090909090909,0.9022222222222223,0.6453835251982823,0.7965994776748829,0.6434907886873974,1.3474503437346839,1.3294705581329018
0.8577142857142858,0.40945454545454546,0.4633333333333334,0.6208029936217119,0.8422318889013826,0.7810863923490824,1.504856696842822,1.3308856991051297
1.0005,0.40945454545454546,0.5511111111111111,0.6163681853286191,0.846397770895653,0.7951654903169205,1.4988926396737992,1.3324468404085739
0.7149285714285715,0.40945454545454546,0.3755555555555556,0.6265967489725204,0.83686036341128,0.7554660444322744,1.514389305248427,1.3325305922226225
1.2860714285714285,0.682090909090909,0.9022222222222223,0.6230586865760221,0.8303906422823809,0.7487656231500964,1.4266748024358882,1.3329491441313106
1.0005,0.5457727272727272,0.638888888888889,0.6162188095195039,0.8445820762521863,0.7906344376456247,1.4843709436685129,1.3330460479098702
0.7149285714285715,0.5457727272727272,0.4633333333333334,0.6264833993567492,0.8343387063901115,0.7472405504261695,1.4970928933876493,1.3342350318202774
1.1432857142857142,0.5457727272727272,0.7266666666666668,0.6137112139675374,0.8467839831926107,0.79741940724905,1.4792731178541472,1.3343630656005483
1.1432857142857142,0.1368181818181818,0.5511111111111111,0.6368913127297554,0.8171946968438715,0.6918307273472107,1.4334088051957834,1.3343880204405105
0.8577142857142858,0.5457727272727272,0.5511111111111111,0.6192296238262347,0.8421299717315656,0.7737745027312689,1.4927890404099384,1.3360130965396964
1.2860714285714285,0.8184090909090909,0.99,0.6439313162860285,0.7982604755625062,0.6352545026301603,1.3466693193120978,1.3367019079613975
1.0005,0.1368181818181818,0.2877777777777778,0.6292651589082867,0.8315093687568179,0.7246140623656853,1.4846650952519183,1.3399371786656886
1.2860714285714285,0.1368181818181818,0.9022222222222223,0.6479626284171898,0.7985876338892677,0.6200108880250472,1.3775624364355927,1.3406195614595542
1.2860714285714285,0.40945454545454546,0.8144444444444445,0.6185598123538724,0.8395538220824005,0.7590148386586635,1.4606715951204436,1.3414865903991964
1.1432857142857142,0.40945454545454546,0.638888888888889,0.6114506917736333,0.8517650174263101,0.7969602522437629,1.49919553442306,1.3418341995307954
1.1432857142857142,0.0005,0.4633333333333334,0.6479937933892558,0.8022597835238572,0.6246596031517923,1.4050679122268368,1.3419361885587053
0.7149285714285715,0.2731363636363636,0.2,0.6248153263398328,0.8428705590962288,0.7484888556491273,1.5456721196448968,1.3438108049318325
1.2860714285714285,0.5457727272727272,0.8144444444444445,0.6102340788555275,0.8507232277743941,0.7922408270763015,1.4802443595514085,1.344368735380716
1.2860714285714285,0.0005,0.99,0.6632317070265016,0.7773004167802214,0.5389096720666171,1.333672945410209,1.3446138737204114
1.2860714285714285,0.2731363636363636,0.8144444444444445,0.6284777620817739,0.8260584087284255,0.7048323496670041,1.4352705918384328,1.3451644718131495
0.8577142857142858,0.2731363636363636,0.2877777777777778,0.6178969018805504,0.8493361175979831,0.7715906199591621,1.536101892679764,1.3456439057378518
1.4288571428571428,0.682090909090909,0.99,0.619965860380035,0.8342744821562033,0.7333098786423164,1.4299639751000537,1.34765368245501
1.1432857142857142,0.2731363636363636,0.5511111111111111,0.6165155766736504,0.8458044707634498,0.7621803136104854,1.4931830010913498,1.3481987372845567
1.0005,0.9547272727272726,0.8144444444444445,0.6557749500085227,0.7799070947804705,0.5506446017306796,1.3061235094715513,1.3488098439066079
1.0005,0.9547272727272726,0.9022222222222223,0.6757815165895271,0.749862044389007,0.44925118830125604,1.2344410720189658,1.3494549336488522
1.0005,0.8184090909090909,0.7266666666666668,0.624719571069171,0.8282441570912833,0.7066046354181418,1.4282844157081285,1.3502222683130416
1.4288571428571428,0.5457727272727272,0.99,0.6193203828142313,0.8361621755050073,0.732714916522209,1.4398101761212148,1.3504843344296715
0.7149285714285715,0.682090909090909,0.4633333333333334,0.6213206641405836,0.8403835299613436,0.7337253550618344,1.5106880197614623,1.352200188289843
1.1432857142857142,0.8184090909090909,0.8144444444444445,0.622093930051093,0.831204902871688,0.7125691268375778,1.4271522888733912,1.352826409401806
1.2860714285714285,0.8184090909090909,0.9022222222222223,0.6224029093508975,0.830146936270096,0.7098283832368356,1.419352441274404,1.3528298353007806
1.1432857142857142,0.1368181818181818,0.4633333333333334,0.6267487837091283,0.8321343731568963,0.7038147759464939,1.46841886071393,1.353478201474521
1.2860714285714285,0.1368181818181818,0.8144444444444445,0.6388655080248602,0.8118405951409347,0.638341152522282,1.407594122472,1.3538045108549335
1.0005,0.2731363636363636,0.3755555555555556,0.6113848946217609,0.855996072169084,0.7810798689450549,1.532930590737636,1.3540712430747956
1.2860714285714285,0.0005,0.9022222222222223,0.655912450956429,0.7878789290683121,0.554004604882471,1.3572880991310319,1.3549641756706476
1.2860714285714285,0.682090909090909,0.8144444444444445,0.6044423162110097,0.8581942107748997,0.7974446473052643,1.4910183805139168,1.3550295709112579
1.1432857142857142,0.682090909090909,0.7266666666666668,0.6043102389549128,0.8593490324031369,0.7966583532920423,1.5007647216661264,1.356709616802203
1.4288571428571428,0.8184090909090909,0.99,0.6231751871642389,0.8286484943354698,0.6952281265170154,1.411276989149691,1.3578592439127233
1.1432857142857142,0.0005,0.3755555555555556,0.6398820121376755,0.8141361738592319,0.6324263424768842,1.4327323668360585,1.3580409904831143
1.2860714285714285,0.40945454545454546,0.7266666666666668,0.6053517383177964,0.8592326459557664,0.7855304335476913,1.50650457527163,1.3611156908641244
1.2860714285714285,0.2731363636363636,0.7266666666666668,0.6175051783577434,0.8422600243504771,0.7258855976308701,1.4727059928243236,1.3618120471772985
1.4288571428571428,0.682090909090909,0.9022222222222223,0.6033445098426525,0.8590848750496921,0.7854748130074629,1.4869315134048473,1.3630029587033081
1.4288571428571428,0.40945454545454546,0.99,0.6209222576921103,0.8346959587230642,0.7014664309408118,1.4413587168602644,1.363040485560548
1.1432857142857142,0.5457727272727272,0.638888888888889,0.5961443610040792,0.8732043419358961,0.8276629490661153,1.5418006144687935,1.3632285063987595
1.0005,0.682090909090909,0.638888888888889,0.604129221787418,0.8609128738624023,0.7858340654385008,1.5139539450185573,1.3638666193557338
1.0005,0.1368181818181818,0.2,0.6178814117265206,0.8484533994954989,0.7319296080705254,1.5258424531151298,1.3646071837337157
1.0005,0.40945454545454546,0.4633333333333334,0.599598145502583,0.8716078888388425,0.8145822964542315,1.5597246133375862,1.3647185951091438
1.4288571428571428,0.5457727272727272,0.9022222222222223,0.6051853281419364,0.8572097008967058,0.7735708399775503,1.4881509191887672,1.3652389527659943
1.0005,0.9547272727272726,0.7266666666666668,0.6318328380461888,0.8159287126232927,0.6372098138512949,1.3921344026678564,1.3654909676514562
1.2860714285714285,0.0005,0.8144444444444445,0.6487130526694533,0.7983226188318836,0.5675669593570564,1.3808216489906315,1.365826086483902
1.2860714285714285,0.5457727272727272,0.7266666666666668,0.5947278003768781,0.8740380841677671,0.8248071413156384,1.5349241938800657,1.3669067131330697
1.2860714285714285,0.1368181818181818,0.7266666666666668,0.6299589078273408,0.8248902446392691,0.6545333762397741,1.4375011849255577,1.3676646486920412
1.1432857142857142,0.40945454545454546,0.5511111111111111,0.5967136511341196,0.8739224725616632,0.8180394904914798,1.552006827235925,1.3681890761818036
0.8577142857142858,0.682090909090909,0.5511111111111111,0.6067187497434726,0.8589504242273737,0.7673933467430407,1.524421078961623,1.3685350011123807
1.0005,0.5457727272727272,0.5511111111111111,0.5964295188796579,0.8744032920999295,0.8181351969163447,1.555892138157559,1.3689061747620992
1.1432857142857142,0.9547272727272726,0.99,0.6671454621495275,0.762564268929954,0.4528437859754897,1.2601838149712763,1.3689969137926816
1.0005,0.9547272727272726,0.99,0.6900581975166434,0.728305447810214,0.3378167854558704,1.181962803430138,1.3693388575656353
1.1432857142857142,0.9547272727272726,0.9022222222222223,0.6463511414003816,0.7935135350922574,0.5549054076045232,1.331796751724603,1.3697096898896142
0.8577142857142858,0.40945454545454546,0.3755555555555556,0.6018548817931534,0.8707590147276802,0.7982800377301946,1.5749577424455983,1.3697641140694297
1.1432857142857142,0.2731363636363636,0.4633333333333334,0.6042988828915319,0.864076546668771,0.7768596582057168,1.5367752293305423,1.3713478346743808
1.4288571428571428,0.8184090909090909,0.9022222222222223,0.6041888594625876,0.8569908493800416,0.7619502037592921,1.4762258114938303,1.371826888037808
1.1432857142857142,0.1368181818181818,0.3755555555555556,0.6167728112491208,0.8469368466986856,0.7136883490133279,1.5035795228690096,1.373319860942901
1.2860714285714285,0.8184090909090909,0.8144444444444445,0.6017447464528233,0.8611311598666875,0.7709383408709768,1.4913011537915717,1.3739172429783757
1.1432857142857142,0.0005,0.2877777777777778,0.6318688876828976,0.8259287240898395,0.6386770658014905,1.4605133982577354,1.3747213035061967
1.4288571428571428,0.40945454545454546,0.9022222222222223,0.609218658729628,0.8520568706190773,0.7332367112260139,1.4811943231611204,1.3762198562764425
0.8577142857142858,0.8184090909090909,0.5511111111111111,0.6084455865247083,0.8548651469349234,0.7391761543754963,1.5106321471886022,1.3768314832224668
1.2860714285714285,0.0005,0.7266666666666668,0.6416251555513391,0.8086463955488297,0.5796292692899008,1.4043015879476242,1.37720660535254
1.2860714285714285,0.9547272727272726,0.99,0.6457277500408163,0.7943681051043311,0.5423320480711461,1.330499663156114,1.3774743310279418
0.5721428571428572,0.5457727272727272,0.2877777777777778,0.6199311610744755,0.8502633093875714,0.7027965600768508,1.594099115380447,1.3789338682746703
0.7149285714285715,0.40945454545454546,0.2877777777777778,0.6051991700875913,0.8691582148319273,0.7695845452720962,1.595893027812662,1.379166772108288
1.5716428571428571,0.8184090909090909,0.99,0.6059033859904618,0.8541858050398083,0.7379807833308877,1.4637763890168374,1.3792920273839027
1.2860714285714285,0.2731363636363636,0.638888888888889,0.6068117557555883,0.8581849830957766,0.7439654344384177,1.5099937080772017,1.3793905101209796
1.2860714285714285,0.682090909090909,0.7266666666666668,0.5866984963168614,0.8850852314595148,0.8369988203626813,1.5544257334983698,1.3798873249613126
0.8577142857142858,0.5457727272727272,0.4633333333333334,0.596853449069331,0.8759524429282587,0.7981001019234211,1.5754659073971504,1.3800489428972171
0.8577142857142858,0.2731363636363636,0.2,0.6022825736839735,0.8728890268381572,0.7809693099584236,1.5950887667211076,1.3801217981749718
1.4288571428571428,0.682090909090909,0.8144444444444445,0.5875736457646149,0.88293734497604,0.8284407241077234,1.542583949497785,1.3811433371575634
1.4288571428571428,0.5457727272727272,0.8144444444444445,0.5916894972141833,0.8775372490866166,0.8080190268732244,1.5355324495044775,1.381838238435821
1.1432857142857142,0.8184090909090909,0.7266666666666668,0.5994028638915667,0.8653828255488425,0.7682487662000209,1.5075113591058504,1.3818555785572653
1.4288571428571428,0.2731363636363636,0.99,0.6240943578011081,0.8308209552852837,0.6496775221122266,1.4366110936733019,1.3818878364280622
1.2860714285714285,0.40945454545454546,0.638888888888889,0.5925661544780753,0.8784970744564279,0.8078176461646136,1.5520652056968536,1.382022096896046
1.2860714285714285,0.1368181818181818,0.638888888888889,0.6212261991914592,0.837765189139254,0.6686290897870739,1.4673395160419214,1.3822244450542578
1.1432857142857142,0.9547272727272726,0.8144444444444445,0.6235233288730465,0.8276576875118831,0.6424507940496802,1.4114527035400686,1.3829089616139965
1.5716428571428571,0.682090909090909,0.99,0.6004076169447516,0.8628909902227547,0.758928170954271,1.489518845631306,1.3830192878008676
1.0005,0.2731363636363636,0.2877777777777778,0.5976139923764774,0.8767721530836737,0.7919029763555312,1.5839561493377088,1.3832066725294307
1.4288571428571428,0.9547272727272726,0.99,0.6286271227465186,0.8198552291184379,0.6155028783567655,1.385377967449615,1.3834766671935368
